PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33077960","Molecular goniometers for single-particle cryo-electron microscopy of DNA-binding proteins","Aksel T, Yu Z, Cheng Y, Douglas SM.","Nat Biotechnol. 2021 Mar;39(3):378-386. doi: 10.1038/s41587-020-0716-8. Epub 2020 Oct 19.","Aksel T","Nat Biotechnol","2021","2020/10/20","PMC7956247","NIHMS1631389","10.1038/s41587-020-0716-8"
"33318652","Efficient hybrid de novo assembly of human genomes with WENGAN","Di Genova A, Buena-Atienza E, Ossowski S, Sagot MF.","Nat Biotechnol. 2021 Apr;39(4):422-430. doi: 10.1038/s41587-020-00747-w. Epub 2020 Dec 14.","Di Genova A","Nat Biotechnol","2021","2020/12/15","PMC8041623","","10.1038/s41587-020-00747-w"
"33986546","Quantitative profiling of pseudouridylation dynamics in native RNAs with nanopore sequencing","Begik O, Lucas MC, Pryszcz LP, Ramirez JM, Medina R, Milenkovic I, Cruciani S, Liu H, Vieira HGS, Sas-Chen A, Mattick JS, Schwartz S, Novoa EM.","Nat Biotechnol. 2021 Oct;39(10):1278-1291. doi: 10.1038/s41587-021-00915-6. Epub 2021 May 13.","Begik O","Nat Biotechnol","2021","2021/05/14","","","10.1038/s41587-021-00915-6"
"34341556","The next debate on embryo science","","Nat Biotechnol. 2021 Aug;39(8):895. doi: 10.1038/s41587-021-01032-0.","","Nat Biotechnol","2021","2021/08/03","","","10.1038/s41587-021-01032-0"
"32778840","Imaging volumetric dynamics at high speed in mouse and zebrafish brain with confocal light field microscopy","Zhang Z, Bai L, Cong L, Yu P, Zhang T, Shi W, Li F, Du J, Wang K.","Nat Biotechnol. 2021 Jan;39(1):74-83. doi: 10.1038/s41587-020-0628-7. Epub 2020 Aug 10.","Zhang Z","Nat Biotechnol","2021","2020/08/12","","","10.1038/s41587-020-0628-7"
"33293726","Forum: The T cell wars","","Nat Biotechnol. 2021 Jan;39(1):26. doi: 10.1038/s41587-020-00783-6.","","Nat Biotechnol","2021","2020/12/09","","","10.1038/s41587-020-00783-6"
"33846645","Single-cell CUT&Tag profiles histone modifications and transcription factors in complex tissues","Bartosovic M, Kabbe M, Castelo-Branco G.","Nat Biotechnol. 2021 Jul;39(7):825-835. doi: 10.1038/s41587-021-00869-9. Epub 2021 Apr 12.","Bartosovic M","Nat Biotechnol","2021","2021/04/13","PMC7611252","EMS118412","10.1038/s41587-021-00869-9"
"34650270","Deletion and replacement of long genomic sequences using prime editing","Jiang T, Zhang XO, Weng Z, Xue W.","Nat Biotechnol. 2021 Oct 14. doi: 10.1038/s41587-021-01026-y. Online ahead of print.","Jiang T","Nat Biotechnol","2021","2021/10/15","","","10.1038/s41587-021-01026-y"
"34504351","Performance assessment of DNA sequencing platforms in the ABRF Next-Generation Sequencing Study","Foox J, Tighe SW, Nicolet CM, Zook JM, Byrska-Bishop M, Clarke WE, Khayat MM, Mahmoud M, Laaguiby PK, Herbert ZT, Warner D, Grills GS, Jen J, Levy S, Xiang J, Alonso A, Zhao X, Zhang W, Teng F, Zhao Y, Lu H, Schroth GP, Narzisi G, Farmerie W, Sedlazeck FJ, Baldwin DA, Mason CE.","Nat Biotechnol. 2021 Sep;39(9):1129-1140. doi: 10.1038/s41587-021-01049-5. Epub 2021 Sep 9.","Foox J","Nat Biotechnol","2021","2021/09/10","","","10.1038/s41587-021-01049-5"
"34312500","High-throughput mapping of a whole rhesus monkey brain at micrometer resolution","Xu F, Shen Y, Ding L, Yang CY, Tan H, Wang H, Zhu Q, Xu R, Wu F, Xiao Y, Xu C, Li Q, Su P, Zhang LI, Dong HW, Desimone R, Xu F, Hu X, Lau PM, Bi GQ.","Nat Biotechnol. 2021 Dec;39(12):1521-1528. doi: 10.1038/s41587-021-00986-5. Epub 2021 Jul 26.","Xu F","Nat Biotechnol","2021","2021/07/27","","","10.1038/s41587-021-00986-5"
"34650268","Cell segmentation in imaging-based spatial transcriptomics","Petukhov V, Xu RJ, Soldatov RA, Cadinu P, Khodosevich K, Moffitt JR, Kharchenko PV.","Nat Biotechnol. 2021 Oct 14. doi: 10.1038/s41587-021-01044-w. Online ahead of print.","Petukhov V","Nat Biotechnol","2021","2021/10/15","","","10.1038/s41587-021-01044-w"
"34650269","Precise genomic deletions using paired prime editing","Choi J, Chen W, Suiter CC, Lee C, Chardon FM, Yang W, Leith A, Daza RM, Martin B, Shendure J.","Nat Biotechnol. 2021 Oct 14. doi: 10.1038/s41587-021-01025-z. Online ahead of print.","Choi J","Nat Biotechnol","2021","2021/10/15","","","10.1038/s41587-021-01025-z"
"34556873","The champions of drug development","","Nat Biotechnol. 2021 Oct;39(10):1167. doi: 10.1038/s41587-021-01095-z.","","Nat Biotechnol","2021","2021/09/24","","","10.1038/s41587-021-01095-z"
"34531539","Identifying transcriptional programs underlying cancer drug response with TraCe-seq","Chang MT, Shanahan F, Nguyen TTT, Staben ST, Gazzard L, Yamazoe S, Wertz IE, Piskol R, Yang YA, Modrusan Z, Haley B, Evangelista M, Malek S, Foster SA, Ye X.","Nat Biotechnol. 2021 Sep 16. doi: 10.1038/s41587-021-01005-3. Online ahead of print.","Chang MT","Nat Biotechnol","2021","2021/09/17","","","10.1038/s41587-021-01005-3"
"33462510","Research priorities for COVID-19 sensor technology","Tong A, Sorrell TC, Black AJ, Caillaud C, Chrzanowski W, Li E, Martinez-Martin D, McEwan A, Wang R, Motion A, Bedoya AC, Huang J, Azizi L, Eggleton BJ; COVID-19 Sensor Research Priority-Setting Investigators.","Nat Biotechnol. 2021 Feb;39(2):144-147. doi: 10.1038/s41587-021-00816-8.","Tong A","Nat Biotechnol","2021","2021/01/19","","","10.1038/s41587-021-00816-8"
"33707777","Comprehensive profiling of circular RNAs with nanopore sequencing and CIRI-long","Zhang J, Hou L, Zuo Z, Ji P, Zhang X, Xue Y, Zhao F.","Nat Biotechnol. 2021 Jul;39(7):836-845. doi: 10.1038/s41587-021-00842-6. Epub 2021 Mar 11.","Zhang J","Nat Biotechnol","2021","2021/03/12","","","10.1038/s41587-021-00842-6"
"33692518","Life sciences intellectual property licensing at the Massachusetts Institute of Technology","Huang S, Siah KW, Vasileva D, Chen S, Nelsen L, Lo AW.","Nat Biotechnol. 2021 Mar;39(3):293-301. doi: 10.1038/s41587-021-00843-5. Epub 2021 Mar 10.","Huang S","Nat Biotechnol","2021","2021/03/11","","","10.1038/s41587-021-00843-5"
"34183859","Fully implantable and bioresorbable cardiac pacemakers without leads or batteries","Choi YS, Yin RT, Pfenniger A, Koo J, Avila R, Benjamin Lee K, Chen SW, Lee G, Li G, Qiao Y, Murillo-Berlioz A, Kiss A, Han S, Lee SM, Li C, Xie Z, Chen YY, Burrell A, Geist B, Jeong H, Kim J, Yoon HJ, Banks A, Kang SK, Zhang ZJ, Haney CR, Sahakian AV, Johnson D, Efimova T, Huang Y, Trachiotis GD, Knight BP, Arora RK, Efimov IR, Rogers JA.","Nat Biotechnol. 2021 Oct;39(10):1228-1238. doi: 10.1038/s41587-021-00948-x. Epub 2021 Jun 28.","Choi YS","Nat Biotechnol","2021","2021/06/29","","","10.1038/s41587-021-00948-x"
"33948002","The viral arms race","","Nat Biotechnol. 2021 May;39(5):527. doi: 10.1038/s41587-021-00937-0.","","Nat Biotechnol","2021","2021/05/05","PMC8095470","","10.1038/s41587-021-00937-0"
"33398152","A five-transgene cassette confers broad-spectrum resistance to a fungal rust pathogen in wheat","Luo M, Xie L, Chakraborty S, Wang A, Matny O, Jugovich M, Kolmer JA, Richardson T, Bhatt D, Hoque M, Patpour M, Sørensen C, Ortiz D, Dodds P, Steuernagel B, Wulff BBH, Upadhyaya NM, Mago R, Periyannan S, Lagudah E, Freedman R, Lynne Reuber T, Steffenson BJ, Ayliffe M.","Nat Biotechnol. 2021 May;39(5):561-566. doi: 10.1038/s41587-020-00770-x. Epub 2021 Jan 4.","Luo M","Nat Biotechnol","2021","2021/01/05","","","10.1038/s41587-020-00770-x"
"32839564","Direct DNA crosslinking with CAP-C uncovers transcription-dependent chromatin organization at high resolution","You Q, Cheng AY, Gu X, Harada BT, Yu M, Wu T, Ren B, Ouyang Z, He C.","Nat Biotechnol. 2021 Feb;39(2):225-235. doi: 10.1038/s41587-020-0643-8. Epub 2020 Aug 24.","You Q","Nat Biotechnol","2021","2020/08/26","PMC8274026","NIHMS1714979","10.1038/s41587-020-0643-8"
"34083791","Spatial transcriptomics at subspot resolution with BayesSpace","Zhao E, Stone MR, Ren X, Guenthoer J, Smythe KS, Pulliam T, Williams SR, Uytingco CR, Taylor SEB, Nghiem P, Bielas JH, Gottardo R.","Nat Biotechnol. 2021 Nov;39(11):1375-1384. doi: 10.1038/s41587-021-00935-2. Epub 2021 Jun 3.","Zhao E","Nat Biotechnol","2021","2021/06/04","","","10.1038/s41587-021-00935-2"
"33462508","inStrain profiles population microdiversity from metagenomic data and sensitively detects shared microbial strains","Olm MR, Crits-Christoph A, Bouma-Gregson K, Firek BA, Morowitz MJ, Banfield JF.","Nat Biotechnol. 2021 Jun;39(6):727-736. doi: 10.1038/s41587-020-00797-0. Epub 2021 Jan 18.","Olm MR","Nat Biotechnol","2021","2021/01/19","","","10.1038/s41587-020-00797-0"
"33432220","Thumbs up for cholesterol-slashing siRNA blockbuster","","Nat Biotechnol. 2021 Jan;39(1):9. doi: 10.1038/s41587-020-00799-y.","","Nat Biotechnol","2021","2021/01/12","","","10.1038/s41587-020-00799-y"
"33169034","Auto-deconvolution and molecular networking of gas chromatography-mass spectrometry data","Aksenov AA, Laponogov I, Zhang Z, Doran SLF, Belluomo I, Veselkov D, Bittremieux W, Nothias LF, Nothias-Esposito M, Maloney KN, Misra BB, Melnik AV, Smirnov A, Du X, Jones KL 2nd, Dorrestein K, Panitchpakdi M, Ernst M, van der Hooft JJJ, Gonzalez M, Carazzone C, Amézquita A, Callewaert C, Morton JT, Quinn RA, Bouslimani A, Orio AA, Petras D, Smania AM, Couvillion SP, Burnet MC, Nicora CD, Zink E, Metz TO, Artaev V, Humston-Fulmer E, Gregor R, Meijler MM, Mizrahi I, Eyal S, Anderson B, Dutton R, Lugan R, Boulch PL, Guitton Y, Prevost S, Poirier A, Dervilly G, Le Bizec B, Fait A, Persi NS, Song C, Gashu K, Coras R, Guma M, Manasson J, Scher JU, Barupal DK, Alseekh S, Fernie AR, Mirnezami R, Vasiliou V, Schmid R, Borisov RS, Kulikova LN, Knight R, Wang M, Hanna GB, Dorrestein PC, Veselkov K.","Nat Biotechnol. 2021 Feb;39(2):169-173. doi: 10.1038/s41587-020-0700-3. Epub 2020 Nov 9.","Aksenov AA","Nat Biotechnol","2021","2020/11/10","PMC7971188","NIHMS1674445","10.1038/s41587-020-0700-3"
"33199877","Safety questions for AAV gene therapy","Venditti CP.","Nat Biotechnol. 2021 Jan;39(1):24-26. doi: 10.1038/s41587-020-00756-9.","Venditti CP","Nat Biotechnol","2021","2020/11/17","","","10.1038/s41587-020-00756-9"
"34012094","In vivo adenine base editing of PCSK9 in macaques reduces LDL cholesterol levels","Rothgangl T, Dennis MK, Lin PJC, Oka R, Witzigmann D, Villiger L, Qi W, Hruzova M, Kissling L, Lenggenhager D, Borrelli C, Egli S, Frey N, Bakker N, Walker JA 2nd, Kadina AP, Victorov DV, Pacesa M, Kreutzer S, Kontarakis Z, Moor A, Jinek M, Weissman D, Stoffel M, van Boxtel R, Holden K, Pardi N, Thöny B, Häberle J, Tam YK, Semple SC, Schwank G.","Nat Biotechnol. 2021 Aug;39(8):949-957. doi: 10.1038/s41587-021-00933-4. Epub 2021 May 19.","Rothgangl T","Nat Biotechnol","2021","2021/05/20","PMC8352781","","10.1038/s41587-021-00933-4"
"34764492","Identifying phenotype-associated subpopulations by integrating bulk and single-cell sequencing data","Sun D, Guan X, Moran AE, Wu LY, Qian DZ, Schedin P, Dai MS, Danilov AV, Alumkal JJ, Adey AC, Spellman PT, Xia Z.","Nat Biotechnol. 2021 Nov 11. doi: 10.1038/s41587-021-01091-3. Online ahead of print.","Sun D","Nat Biotechnol","2021","2021/11/12","","","10.1038/s41587-021-01091-3"
"34635836","Chromatin Velocity reveals epigenetic dynamics by single-cell profiling of heterochromatin and euchromatin","Tedesco M, Giannese F, Lazarević D, Giansanti V, Rosano D, Monzani S, Catalano I, Grassi E, Zanella ER, Botrugno OA, Morelli L, Panina Bordignon P, Caravagna G, Bertotti A, Martino G, Aldrighetti L, Pasqualato S, Trusolino L, Cittaro D, Tonon G.","Nat Biotechnol. 2021 Oct 11. doi: 10.1038/s41587-021-01031-1. Online ahead of print.","Tedesco M","Nat Biotechnol","2021","2021/10/12","","","10.1038/s41587-021-01031-1"
"33536629","Treatment of influenza and SARS-CoV-2 infections via mRNA-encoded Cas13a in rodents","Blanchard EL, Vanover D, Bawage SS, Tiwari PM, Rotolo L, Beyersdorf J, Peck HE, Bruno NC, Hincapie R, Michel F, Murray J, Sadhwani H, Vanderheyden B, Finn MG, Brinton MA, Lafontaine ER, Hogan RJ, Zurla C, Santangelo PJ.","Nat Biotechnol. 2021 Jun;39(6):717-726. doi: 10.1038/s41587-021-00822-w. Epub 2021 Feb 3.","Blanchard EL","Nat Biotechnol","2021","2021/02/04","","","10.1038/s41587-021-00822-w"
"34764491","A fluorescent sensor for spatiotemporally resolved imaging of endocannabinoid dynamics in vivo","Dong A, He K, Dudok B, Farrell JS, Guan W, Liput DJ, Puhl HL, Cai R, Wang H, Duan J, Albarran E, Ding J, Lovinger DM, Li B, Soltesz I, Li Y.","Nat Biotechnol. 2021 Nov 11. doi: 10.1038/s41587-021-01074-4. Online ahead of print.","Dong A","Nat Biotechnol","2021","2021/11/12","","","10.1038/s41587-021-01074-4"
"34857927","Personalized phosphoproteomics identifies functional signaling","Needham EJ, Hingst JR, Parker BL, Morrison KR, Yang G, Onslev J, Kristensen JM, Højlund K, Ling NXY, Oakhill JS, Richter EA, Kiens B, Petersen J, Pehmøller C, James DE, Wojtaszewski JFP, Humphrey SJ.","Nat Biotechnol. 2021 Dec 2. doi: 10.1038/s41587-021-01099-9. Online ahead of print.","Needham EJ","Nat Biotechnol","2021","2021/12/03","","","10.1038/s41587-021-01099-9"
"34711989","RNA-responsive elements for eukaryotic translational control","Zhao EM, Mao AS, de Puig H, Zhang K, Tippens ND, Tan X, Ran FA, Han I, Nguyen PQ, Chory EJ, Hua TY, Ramesh P, Thompson DB, Oh CY, Zigon ES, English MA, Collins JJ.","Nat Biotechnol. 2021 Oct 28. doi: 10.1038/s41587-021-01068-2. Online ahead of print.","Zhao EM","Nat Biotechnol","2021","2021/10/29","","","10.1038/s41587-021-01068-2"
"34921308","A humanized mouse model of chronic COVID-19","Sefik E, Israelow B, Mirza H, Zhao J, Qu R, Kaffe E, Song E, Halene S, Meffre E, Kluger Y, Nussenzweig M, Wilen CB, Iwasaki A, Flavell RA.","Nat Biotechnol. 2021 Dec 17. doi: 10.1038/s41587-021-01155-4. Online ahead of print.","Sefik E","Nat Biotechnol","2021","2021/12/18","","","10.1038/s41587-021-01155-4"
"34707319","How biomanufacturing can save the world","","Nat Biotechnol. 2021 Nov;39(11):1315. doi: 10.1038/s41587-021-01132-x.","","Nat Biotechnol","2021","2021/10/28","PMC8549809","","10.1038/s41587-021-01132-x"
"34608325","A small and highly sensitive red/far-red optogenetic switch for applications in mammals","Zhou Y, Kong D, Wang X, Yu G, Wu X, Guan N, Weber W, Ye H.","Nat Biotechnol. 2021 Oct 4. doi: 10.1038/s41587-021-01036-w. Online ahead of print.","Zhou Y","Nat Biotechnol","2021","2021/10/05","","","10.1038/s41587-021-01036-w"
"34873328","Technologies to advance COVID-19 vaccine equity","","Nat Biotechnol. 2021 Dec;39(12):1477. doi: 10.1038/s41587-021-01167-0.","","Nat Biotechnol","2021","2021/12/07","PMC8647962","","10.1038/s41587-021-01167-0"
"34183862","A carte blanche approval in Alzheimer's","","Nat Biotechnol. 2021 Jul;39(7):781. doi: 10.1038/s41587-021-00995-4.","","Nat Biotechnol","2021","2021/06/29","","","10.1038/s41587-021-00995-4"
"34373643","Remote smartphone monitoring of Parkinson's disease and individual response to therapy","Omberg L, Chaibub Neto E, Perumal TM, Pratap A, Tediarjo A, Adams J, Bloem BR, Bot BM, Elson M, Goldman SM, Kellen MR, Kieburtz K, Klein A, Little MA, Schneider R, Suver C, Tarolli C, Tanner CM, Trister AD, Wilbanks J, Dorsey ER, Mangravite LM.","Nat Biotechnol. 2021 Aug 9. doi: 10.1038/s41587-021-00974-9. Online ahead of print.","Omberg L","Nat Biotechnol","2021","2021/08/10","","","10.1038/s41587-021-00974-9"
"34949778","Fast and accurate metagenotyping of the human gut microbiome with GT-Pro","Shi ZJ, Dimitrov B, Zhao C, Nayfach S, Pollard KS.","Nat Biotechnol. 2021 Dec 23. doi: 10.1038/s41587-021-01102-3. Online ahead of print.","Shi ZJ","Nat Biotechnol","2021","2021/12/24","","","10.1038/s41587-021-01102-3"
"33927416","Bayesian inference of gene expression states from single-cell RNA-seq data","Breda J, Zavolan M, van Nimwegen E.","Nat Biotechnol. 2021 Aug;39(8):1008-1016. doi: 10.1038/s41587-021-00875-x. Epub 2021 Apr 29.","Breda J","Nat Biotechnol","2021","2021/04/30","","","10.1038/s41587-021-00875-x"
"33981072","mRNA vaccines","","Nat Biotechnol. 2021 May;39(5):549. doi: 10.1038/s41587-021-00924-5.","","Nat Biotechnol","2021","2021/05/13","","","10.1038/s41587-021-00924-5"
"34621065","Synthetic biology","","Nat Biotechnol. 2021 Oct;39(10):1200. doi: 10.1038/s41587-021-01087-z.","","Nat Biotechnol","2021","2021/10/08","","","10.1038/s41587-021-01087-z"
"34376840","Base editors","","Nat Biotechnol. 2021 Aug;39(8):917. doi: 10.1038/s41587-021-01015-1.","","Nat Biotechnol","2021","2021/08/11","","","10.1038/s41587-021-01015-1"
"34969966","Cancer diagnostics","","Nat Biotechnol. 2021 Dec 30. doi: 10.1038/s41587-021-01181-2. Online ahead of print.","","Nat Biotechnol","2021","2021/12/31","","","10.1038/s41587-021-01181-2"
"34754119","Drug delivery","","Nat Biotechnol. 2021 Nov;39(11):1344. doi: 10.1038/s41587-021-01118-9.","","Nat Biotechnol","2021","2021/11/10","","","10.1038/s41587-021-01118-9"
"34880462","Wearable devices","","Nat Biotechnol. 2021 Dec;39(12):1511. doi: 10.1038/s41587-021-01153-6.","","Nat Biotechnol","2021","2021/12/09","","","10.1038/s41587-021-01153-6"
"33564156","Liquid biopsy","","Nat Biotechnol. 2021 Feb;39(2):154. doi: 10.1038/s41587-021-00829-3.","","Nat Biotechnol","2021","2021/02/10","","","10.1038/s41587-021-00829-3"
"34188222","LAMP-Seq enables sensitive, multiplexed COVID-19 diagnostics using molecular barcoding","Ludwig KU, Schmithausen RM, Li D, Jacobs ML, Hollstein R, Blumenstock K, Liebing J, Słabicki M, Ben-Shmuel A, Israeli O, Weiss S, Ebert TS, Paran N, Rüdiger W, Wilbring G, Feldman D, Lippke B, Ishorst N, Hochfeld LM, Beins EC, Kaltheuner IH, Schmitz M, Wöhler A, Döhla M, Sib E, Jentzsch M, Borrajo JD, Strecker J, Reinhardt J, Cleary B, Geyer M, Hölzel M, Macrae R, Nöthen MM, Hoffmann P, Exner M, Regev A, Zhang F, Schmid-Burgk JL.","Nat Biotechnol. 2021 Dec;39(12):1556-1562. doi: 10.1038/s41587-021-00966-9. Epub 2021 Jun 29.","Ludwig KU","Nat Biotechnol","2021","2021/06/30","PMC8678193","NIHMS1724088","10.1038/s41587-021-00966-9"
"33846646","Single-cell CUT&Tag analysis of chromatin modifications in differentiation and tumor progression","Wu SJ, Furlan SN, Mihalas AB, Kaya-Okur HS, Feroze AH, Emerson SN, Zheng Y, Carson K, Cimino PJ, Keene CD, Sarthy JF, Gottardo R, Ahmad K, Henikoff S, Patel AP.","Nat Biotechnol. 2021 Jul;39(7):819-824. doi: 10.1038/s41587-021-00865-z. Epub 2021 Apr 12.","Wu SJ","Nat Biotechnol","2021","2021/04/13","PMC8277750","NIHMS1718994","10.1038/s41587-021-00865-z"
"34083793","Revealing the spatio-phenotypic patterning of cells in healthy and tumor tissues with mLSR-3D and STAPL-3D","van Ineveld RL, Kleinnijenhuis M, Alieva M, de Blank S, Barrera Roman M, van Vliet EJ, Martínez Mir C, Johnson HR, Bos FL, Heukers R, Chuva de Sousa Lopes SM, Drost J, Dekkers JF, Wehrens EJ, Rios AC.","Nat Biotechnol. 2021 Oct;39(10):1239-1245. doi: 10.1038/s41587-021-00926-3. Epub 2021 Jun 3.","van Ineveld RL","Nat Biotechnol","2021","2021/06/04","PMC7611791","EMS122879","10.1038/s41587-021-00926-3"
"33649568","Affinity-matured HLA class II dimers for robust staining of antigen-specific CD4(+) T cells","Sugata K, Matsunaga Y, Yamashita Y, Nakatsugawa M, Guo T, Halabelian L, Ohashi Y, Saso K, Rahman MA, Anczurowski M, Wang CH, Murata K, Saijo H, Kagoya Y, Ly D, Burt BD, Butler MO, Mak TW, Hirano N.","Nat Biotechnol. 2021 Aug;39(8):958-967. doi: 10.1038/s41587-021-00836-4. Epub 2021 Mar 1.","Sugata K","Nat Biotechnol","2021","2021/03/02","","","10.1038/s41587-021-00836-4"
"34462588","Oral delivery of systemic monoclonal antibodies, peptides and small molecules using gastric auto-injectors","Abramson A, Frederiksen MR, Vegge A, Jensen B, Poulsen M, Mouridsen B, Jespersen MO, Kirk RK, Windum J, Hubálek F, Water JJ, Fels J, Gunnarsson SB, Bohr A, Straarup EM, Ley MWH, Lu X, Wainer J, Collins J, Tamang S, Ishida K, Hayward A, Herskind P, Buckley ST, Roxhed N, Langer R, Rahbek U, Traverso G.","Nat Biotechnol. 2021 Aug 30. doi: 10.1038/s41587-021-01024-0. Online ahead of print.","Abramson A","Nat Biotechnol","2021","2021/08/31","","","10.1038/s41587-021-01024-0"
"33077959","RNA timestamps identify the age of single molecules in RNA sequencing","Rodriques SG, Chen LM, Liu S, Zhong ED, Scherrer JR, Boyden ES, Chen F.","Nat Biotechnol. 2021 Mar;39(3):320-325. doi: 10.1038/s41587-020-0704-z. Epub 2020 Oct 19.","Rodriques SG","Nat Biotechnol","2021","2020/10/20","PMC7956158","NIHMS1647079","10.1038/s41587-020-0704-z"
"33257863","Targeted nanopore sequencing by real-time mapping of raw electrical signal with UNCALLED","Kovaka S, Fan Y, Ni B, Timp W, Schatz MC.","Nat Biotechnol. 2021 Apr;39(4):431-441. doi: 10.1038/s41587-020-0731-9. Epub 2020 Nov 30.","Kovaka S","Nat Biotechnol","2021","2020/12/01","PMC8567335","NIHMS1636148","10.1038/s41587-020-0731-9"
"33257862","MPL resolves genetic linkage in fitness inference from complex evolutionary histories","Sohail MS, Louie RHY, McKay MR, Barton JP.","Nat Biotechnol. 2021 Apr;39(4):472-479. doi: 10.1038/s41587-020-0737-3. Epub 2020 Nov 30.","Sohail MS","Nat Biotechnol","2021","2020/12/01","PMC8044047","NIHMS1681953","10.1038/s41587-020-0737-3"
"34239088","MaxDIA enables library-based and library-free data-independent acquisition proteomics","Sinitcyn P, Hamzeiy H, Salinas Soto F, Itzhak D, McCarthy F, Wichmann C, Steger M, Ohmayer U, Distler U, Kaspar-Schoenefeld S, Prianichnikov N, Yılmaz Ş, Rudolph JD, Tenzer S, Perez-Riverol Y, Nagaraj N, Humphrey SJ, Cox J.","Nat Biotechnol. 2021 Dec;39(12):1563-1573. doi: 10.1038/s41587-021-00968-7. Epub 2021 Jul 8.","Sinitcyn P","Nat Biotechnol","2021","2021/07/09","PMC8668435","","10.1038/s41587-021-00968-7"
"33318653","Reply to: EEG-based model and antidepressant response","Wu W, Pizzagall DA, Trivedi MH, Etkin A.","Nat Biotechnol. 2021 Jan;39(1):28-29. doi: 10.1038/s41587-020-0738-2. Epub 2020 Dec 14.","Wu W","Nat Biotechnol","2021","2020/12/15","","","10.1038/s41587-020-0738-2"
"33432219","Antibody-drug conjugates for cancer score with ROR1","","Nat Biotechnol. 2021 Jan;39(1):10. doi: 10.1038/s41587-020-00798-z.","","Nat Biotechnol","2021","2021/01/12","","","10.1038/s41587-020-00798-z"
"33432223","BTK blockers make headway in multiple sclerosis","Dolgin E.","Nat Biotechnol. 2021 Jan;39(1):3-5. doi: 10.1038/s41587-020-00790-7.","Dolgin E","Nat Biotechnol","2021","2021/01/12","","","10.1038/s41587-020-00790-7"
"33782612","A unified haplotype-based method for accurate and comprehensive variant calling","Cooke DP, Wedge DC, Lunter G.","Nat Biotechnol. 2021 Jul;39(7):885-892. doi: 10.1038/s41587-021-00861-3. Epub 2021 Mar 29.","Cooke DP","Nat Biotechnol","2021","2021/03/30","PMC7611855","EMS136338","10.1038/s41587-021-00861-3"
"33432222","AstraZeneca joins Russia to boost coronavirus vaccine","","Nat Biotechnol. 2021 Jan;39(1):11. doi: 10.1038/s41587-020-00804-4.","","Nat Biotechnol","2021","2021/01/12","","","10.1038/s41587-020-00804-4"
"34083792","Scalable, multimodal profiling of chromatin accessibility, gene expression and protein levels in single cells","Mimitou EP, Lareau CA, Chen KY, Zorzetto-Fernandes AL, Hao Y, Takeshima Y, Luo W, Huang TS, Yeung BZ, Papalexi E, Thakore PI, Kibayashi T, Wing JB, Hata M, Satija R, Nazor KL, Sakaguchi S, Ludwig LS, Sankaran VG, Regev A, Smibert P.","Nat Biotechnol. 2021 Oct;39(10):1246-1258. doi: 10.1038/s41587-021-00927-2. Epub 2021 Jun 3.","Mimitou EP","Nat Biotechnol","2021","2021/06/04","","","10.1038/s41587-021-00927-2"
"33288906","Fully phased human genome assembly without parental data using single-cell strand sequencing and long reads","Porubsky D, Ebert P, Audano PA, Vollger MR, Harvey WT, Marijon P, Ebler J, Munson KM, Sorensen M, Sulovari A, Haukness M, Ghareghani M; Human Genome Structural Variation Consortium, Lansdorp PM, Paten B, Devine SE, Sanders AD, Lee C, Chaisson MJP, Korbel JO, Eichler EE, Marschall T.","Nat Biotechnol. 2021 Mar;39(3):302-308. doi: 10.1038/s41587-020-0719-5. Epub 2020 Dec 7.","Porubsky D","Nat Biotechnol","2021","2020/12/08","PMC7954704","NIHMS1663376","10.1038/s41587-020-0719-5"
"34183861","Efficient C•G-to-G•C base editors developed using CRISPRi screens, target-library analysis, and machine learning","Koblan LW, Arbab M, Shen MW, Hussmann JA, Anzalone AV, Doman JL, Newby GA, Yang D, Mok B, Replogle JM, Xu A, Sisley TA, Weissman JS, Adamson B, Liu DR.","Nat Biotechnol. 2021 Nov;39(11):1414-1425. doi: 10.1038/s41587-021-00938-z. Epub 2021 Jun 28.","Koblan LW","Nat Biotechnol","2021","2021/06/29","","","10.1038/s41587-021-00938-z"
"33420496","Publisher Correction: COVID-19 antibodies on trial","DeFrancesco L.","Nat Biotechnol. 2021 Feb;39(2):246. doi: 10.1038/s41587-021-00813-x.","DeFrancesco L","Nat Biotechnol","2021","2021/01/09","PMC7793390","","10.1038/s41587-021-00813-x"
"33432225","First small-molecule drug targeting RNA gains momentum","Sheridan C.","Nat Biotechnol. 2021 Jan;39(1):6-8. doi: 10.1038/s41587-020-00788-1.","Sheridan C","Nat Biotechnol","2021","2021/01/12","","","10.1038/s41587-020-00788-1"
"34635838","Multiscale and integrative single-cell Hi-C analysis with Higashi","Zhang R, Zhou T, Ma J.","Nat Biotechnol. 2021 Oct 11. doi: 10.1038/s41587-021-01034-y. Online ahead of print.","Zhang R","Nat Biotechnol","2021","2021/10/12","","","10.1038/s41587-021-01034-y"
