PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"25391400","Hi-Corrector: a fast, scalable and memory-efficient package for normalizing large-scale Hi-C data","Li W, Gong K, Li Q, Alber F, Zhou XJ.","Bioinformatics. 2015 Mar 15;31(6):960-2. doi: 10.1093/bioinformatics/btu747. Epub 2014 Nov 12.","Li W","Bioinformatics","2015","2014/11/14","PMC4380031","","10.1093/bioinformatics/btu747"
"25388149","MeRP: a high-throughput pipeline for Mendelian randomization analysis","Yin P, Voight BF.","Bioinformatics. 2015 Mar 15;31(6):957-9. doi: 10.1093/bioinformatics/btu742. Epub 2014 Nov 10.","Yin P","Bioinformatics","2015","2014/11/13","","","10.1093/bioinformatics/btu742"
"25388147","What handedness and angles between helices has the studied three-helical protein domain?","Pereyaslavets LB, Glyakina AV, Dovidchenko NV, Sokolovskiy IV, Galzitskaya OV.","Bioinformatics. 2015 Mar 15;31(6):963-5. doi: 10.1093/bioinformatics/btu737. Epub 2014 Nov 10.","Pereyaslavets LB","Bioinformatics","2015","2014/11/13","","","10.1093/bioinformatics/btu737"
"25380959","PyFDAP: automated analysis of fluorescence decay after photoconversion (FDAP) experiments","Bläßle A, Müller P.","Bioinformatics. 2015 Mar 15;31(6):972-4. doi: 10.1093/bioinformatics/btu735. Epub 2014 Nov 6.","Bläßle A","Bioinformatics","2015","2014/11/09","","","10.1093/bioinformatics/btu735"
"25380958","Development of a robust classifier for quality control of reverse-phase protein arrays","Ju Z, Liu W, Roebuck PL, Siwak DR, Zhang N, Lu Y, Davies MA, Akbani R, Weinstein JN, Mills GB, Coombes KR.","Bioinformatics. 2015 Mar 15;31(6):912-8. doi: 10.1093/bioinformatics/btu736. Epub 2014 Nov 6.","Ju Z","Bioinformatics","2015","2014/11/09","PMC4375399","","10.1093/bioinformatics/btu736"
"25359889","Computational framework for next-generation sequencing of heterogeneous viral populations using combinatorial pooling","Skums P, Artyomenko A, Glebova O, Ramachandran S, Mandoiu I, Campo DS, Dimitrova Z, Zelikovsky A, Khudyakov Y.","Bioinformatics. 2015 Mar 1;31(5):682-90. doi: 10.1093/bioinformatics/btu726. Epub 2014 Oct 29.","Skums P","Bioinformatics","2015","2014/11/01","","","10.1093/bioinformatics/btu726"
"25355790","Detecting time periods of differential gene expression using Gaussian processes: an application to endothelial cells exposed to radiotherapy dose fraction","Heinonen M, Guipaud O, Milliat F, Buard V, Micheau B, Tarlet G, Benderitter M, Zehraoui F, d'Alché-Buc F.","Bioinformatics. 2015 Mar 1;31(5):728-35. doi: 10.1093/bioinformatics/btu699. Epub 2014 Oct 28.","Heinonen M","Bioinformatics","2015","2014/10/31","","","10.1093/bioinformatics/btu699"
"25344497","Semantic Body Browser: graphical exploration of an organism and spatially resolved expression data visualization","Lekschas F, Stachelscheid H, Seltmann S, Kurtz A.","Bioinformatics. 2015 Mar 1;31(5):794-6. doi: 10.1093/bioinformatics/btu707. Epub 2014 Oct 24.","Lekschas F","Bioinformatics","2015","2014/10/26","","","10.1093/bioinformatics/btu707"
"25338717","FlaiMapper: computational annotation of small ncRNA-derived fragments using RNA-seq high-throughput data","Hoogstrate Y, Jenster G, Martens-Uzunova ES.","Bioinformatics. 2015 Mar 1;31(5):665-73. doi: 10.1093/bioinformatics/btu696. Epub 2014 Oct 22.","Hoogstrate Y","Bioinformatics","2015","2014/10/24","","","10.1093/bioinformatics/btu696"
"25332376","Introducing dAUTObase: a first step towards the global scale geoepidemiology of autoimmune syndromes and diseases","Gkantouna VA, Kambouris ME, Viennas ES, Ioannou ZM, Paraskevas M, Lagoumintzis G, Zagoriti Z, Patrinos GP, Tzimas GE, Poulas K.","Bioinformatics. 2015 Feb 15;31(4):581-6. doi: 10.1093/bioinformatics/btu690. Epub 2014 Oct 20.","Gkantouna VA","Bioinformatics","2015","2014/10/22","","","10.1093/bioinformatics/btu690"
"25322838","Differential regulation enrichment analysis via the integration of transcriptional regulatory network and gene expression data","Ma S, Jiang T, Jiang R.","Bioinformatics. 2015 Feb 15;31(4):563-71. doi: 10.1093/bioinformatics/btu672. Epub 2014 Oct 15.","Ma S","Bioinformatics","2015","2014/10/18","","","10.1093/bioinformatics/btu672"
"25322835","miRseqViewer: multi-panel visualization of sequence, structure and expression for analysis of microRNA sequencing data","Jang I, Chang H, Jun Y, Park S, Yang JO, Lee B, Kim W, Kim VN, Lee S.","Bioinformatics. 2015 Feb 15;31(4):596-8. doi: 10.1093/bioinformatics/btu676. Epub 2014 Oct 15.","Jang I","Bioinformatics","2015","2014/10/18","","","10.1093/bioinformatics/btu676"
"25304780","Accurate estimation of haplotype frequency from pooled sequencing data and cost-effective identification of rare haplotype carriers by overlapping pool sequencing","Cao CC, Sun X.","Bioinformatics. 2015 Feb 15;31(4):515-22. doi: 10.1093/bioinformatics/btu670. Epub 2014 Oct 9.","Cao CC","Bioinformatics","2015","2014/10/12","","","10.1093/bioinformatics/btu670"
"25304779","A stochastic automaton model for simulating kinesin processivity","Khataee H, Liew AW.","Bioinformatics. 2015 Feb 1;31(3):390-6. doi: 10.1093/bioinformatics/btu664. Epub 2014 Oct 9.","Khataee H","Bioinformatics","2015","2014/10/12","","","10.1093/bioinformatics/btu664"
"25297069","ExomeAI: detection of recurrent allelic imbalance in tumors using whole-exome sequencing data","Nadaf J, Majewski J, Fahiminiya S.","Bioinformatics. 2015 Feb 1;31(3):429-31. doi: 10.1093/bioinformatics/btu665. Epub 2014 Oct 8.","Nadaf J","Bioinformatics","2015","2014/10/10","PMC4308664","","10.1093/bioinformatics/btu665"
"25297067","Visual workflows for 13C-metabolic flux analysis","Nöh K, Droste P, Wiechert W.","Bioinformatics. 2015 Feb 1;31(3):346-54. doi: 10.1093/bioinformatics/btu585. Epub 2014 Oct 7.","Nöh K","Bioinformatics","2015","2014/10/10","","","10.1093/bioinformatics/btu585"
"25294921","FungiFun2: a comprehensive online resource for systematic analysis of gene lists from fungal species","Priebe S, Kreisel C, Horn F, Guthke R, Linde J.","Bioinformatics. 2015 Feb 1;31(3):445-6. doi: 10.1093/bioinformatics/btu627. Epub 2014 Oct 7.","Priebe S","Bioinformatics","2015","2014/10/09","PMC4308660","","10.1093/bioinformatics/btu627"
"25294920","DupliPHY-Web: a web server for DupliPHY and DupliPHY-ML","Ames RM, Lovell SC.","Bioinformatics. 2015 Feb 1;31(3):416-7. doi: 10.1093/bioinformatics/btu645. Epub 2014 Oct 7.","Ames RM","Bioinformatics","2015","2014/10/09","PMC4308661","","10.1093/bioinformatics/btu645"
"25273109","KDDN: an open-source Cytoscape app for constructing differential dependency networks with significant rewiring","Tian Y, Zhang B, Hoffman EP, Clarke R, Zhang Z, Shih IeM, Xuan J, Herrington DM, Wang Y.","Bioinformatics. 2015 Jan 15;31(2):287-9. doi: 10.1093/bioinformatics/btu632. Epub 2014 Sep 30.","Tian Y","Bioinformatics","2015","2014/10/03","PMC4287948","","10.1093/bioinformatics/btu632"
"25273106","Curation, integration and visualization of bacterial virulence factors in PATRIC","Mao C, Abraham D, Wattam AR, Wilson MJ, Shukla M, Yoo HS, Sobral BW.","Bioinformatics. 2015 Jan 15;31(2):252-8. doi: 10.1093/bioinformatics/btu631. Epub 2014 Sep 30.","Mao C","Bioinformatics","2015","2014/10/03","PMC4287947","","10.1093/bioinformatics/btu631"
"25260700","HTSeq--a Python framework to work with high-throughput sequencing data","Anders S, Pyl PT, Huber W.","Bioinformatics. 2015 Jan 15;31(2):166-9. doi: 10.1093/bioinformatics/btu638. Epub 2014 Sep 25.","Anders S","Bioinformatics","2015","2014/09/28","PMC4287950","","10.1093/bioinformatics/btu638"
"25260699","EasyStrata: evaluation and visualization of stratified genome-wide association meta-analysis data","Winkler TW, Kutalik Z, Gorski M, Lottaz C, Kronenberg F, Heid IM.","Bioinformatics. 2015 Jan 15;31(2):259-61. doi: 10.1093/bioinformatics/btu621. Epub 2014 Sep 25.","Winkler TW","Bioinformatics","2015","2014/09/28","PMC4287944","","10.1093/bioinformatics/btu621"
"25260698","PINBPA: cytoscape app for network analysis of GWAS data","Wang L, Matsushita T, Madireddy L, Mousavi P, Baranzini SE.","Bioinformatics. 2015 Jan 15;31(2):262-4. doi: 10.1093/bioinformatics/btu644. Epub 2014 Sep 25.","Wang L","Bioinformatics","2015","2014/09/28","","","10.1093/bioinformatics/btu644"
"25246432","Comprehensive large-scale assessment of intrinsic protein disorder","Walsh I, Giollo M, Di Domenico T, Ferrari C, Zimmermann O, Tosatto SC.","Bioinformatics. 2015 Jan 15;31(2):201-8. doi: 10.1093/bioinformatics/btu625. Epub 2014 Sep 21.","Walsh I","Bioinformatics","2015","2014/09/24","","","10.1093/bioinformatics/btu625"
"25246431","NAIL, a software toolset for inferring, analyzing and visualizing regulatory networks","Hurley DG, Cursons J, Wang YK, Budden DM, Print CG, Crampin EJ.","Bioinformatics. 2015 Jan 15;31(2):277-8. doi: 10.1093/bioinformatics/btu612. Epub 2014 Sep 21.","Hurley DG","Bioinformatics","2015","2014/09/24","","","10.1093/bioinformatics/btu612"
"25236462","Proteomic analysis and prediction of human phosphorylation sites in subcellular level reveal subcellular specificity","Chen X, Shi SP, Suo SB, Xu HD, Qiu JD.","Bioinformatics. 2015 Jan 15;31(2):194-200. doi: 10.1093/bioinformatics/btu598. Epub 2014 Sep 17.","Chen X","Bioinformatics","2015","2014/09/20","","","10.1093/bioinformatics/btu598"
"25236460","Making novel proteins from pseudogenes","Shidhi PR, Suravajhala P, Nayeema A, Nair AS, Singh S, Dhar PK.","Bioinformatics. 2015 Jan 1;31(1):33-9. doi: 10.1093/bioinformatics/btu615. Epub 2014 Sep 17.","Shidhi PR","Bioinformatics","2015","2014/09/20","","","10.1093/bioinformatics/btu615"
"25231908","PseKNC-General: a cross-platform package for generating various modes of pseudo nucleotide compositions","Chen W, Zhang X, Brooker J, Lin H, Zhang L, Chou KC.","Bioinformatics. 2015 Jan 1;31(1):119-20. doi: 10.1093/bioinformatics/btu602. Epub 2014 Sep 16.","Chen W","Bioinformatics","2015","2014/09/19","","","10.1093/bioinformatics/btu602"
"25217575","EUROCarbDB(CCRC): a EUROCarbDB node for storing glycomics standard data","Al Jadda K, Porterfield MP, Bridger R, Heiss C, Tiemeyer M, Wells L, Miller JA, York WS, Ranzinger R.","Bioinformatics. 2015 Jan 15;31(2):242-5. doi: 10.1093/bioinformatics/btu609. Epub 2014 Sep 12.","Al Jadda K","Bioinformatics","2015","2014/09/14","PMC4287942","","10.1093/bioinformatics/btu609"
"25192739","mod_bio: Apache modules for Next-Generation sequencing data","Lindenbaum P, Redon R.","Bioinformatics. 2015 Jan 1;31(1):112-3. doi: 10.1093/bioinformatics/btu547. Epub 2014 Sep 4.","Lindenbaum P","Bioinformatics","2015","2014/09/07","","","10.1093/bioinformatics/btu547"
"25189780","Estimation of GFP-tagged RNA numbers from temporal fluorescence intensity data","Häkkinen A, Ribeiro AS.","Bioinformatics. 2015 Jan 1;31(1):69-75. doi: 10.1093/bioinformatics/btu592. Epub 2014 Sep 3.","Häkkinen A","Bioinformatics","2015","2014/09/06","","","10.1093/bioinformatics/btu592"
"25189778","BigDataScript: a scripting language for data pipelines","Cingolani P, Sladek R, Blanchette M.","Bioinformatics. 2015 Jan 1;31(1):10-6. doi: 10.1093/bioinformatics/btu595. Epub 2014 Sep 3.","Cingolani P","Bioinformatics","2015","2014/09/06","PMC4271142","","10.1093/bioinformatics/btu595"
"25183487","RCSB PDB Mobile: iOS and Android mobile apps to provide data access and visualization to the RCSB Protein Data Bank","Quinn GB, Bi C, Christie CH, Pang K, Prlić A, Nakane T, Zardecki C, Voigt M, Berman HM, Bourne PE, Rose PW.","Bioinformatics. 2015 Jan 1;31(1):126-7. doi: 10.1093/bioinformatics/btu596. Epub 2014 Sep 2.","Quinn GB","Bioinformatics","2015","2014/09/04","PMC4271143","","10.1093/bioinformatics/btu596"
"32502244","HiGwas: how to compute longitudinal GWAS data in population designs","Wang Z, Wang N, Wang Z, Jiang L, Wang Y, Li J, Wu R.","Bioinformatics. 2020 Aug 15;36(14):4222-4224. doi: 10.1093/bioinformatics/btaa294.","Wang Z","Bioinformatics","2020","2020/06/06","","","10.1093/bioinformatics/btaa294"
"31738385","DeepMSA: constructing deep multiple sequence alignment to improve contact prediction and fold-recognition for distant-homology proteins","Zhang C, Zheng W, Mortuza SM, Li Y, Zhang Y.","Bioinformatics. 2020 Apr 1;36(7):2105-2112. doi: 10.1093/bioinformatics/btz863.","Zhang C","Bioinformatics","2020","2019/11/19","PMC7141871","","10.1093/bioinformatics/btz863"
"30184044","When a single lineage is not enough: Uncertainty-Aware Tracking for spatio-temporal live-cell image analysis","Theorell A, Seiffarth J, Grünberger A, Nöh K.","Bioinformatics. 2019 Apr 1;35(7):1221-1228. doi: 10.1093/bioinformatics/bty776.","Theorell A","Bioinformatics","2019","2018/09/06","","","10.1093/bioinformatics/bty776"
"28666331","ALTRE: workflow for defining ALTered regulatory elements using chromatin accessibility data","Baskin E, Farouni R, Mathé EA.","Bioinformatics. 2017 Aug 15;33(16):2609. doi: 10.1093/bioinformatics/btx386.","Baskin E","Bioinformatics","2017","2017/07/02","PMC5870557","","10.1093/bioinformatics/btx386"
"27506227","Support vector machine model of developmental brain gene expression data for prioritization of Autism risk gene candidates","Cogill S, Wang L.","Bioinformatics. 2016 Dec 1;32(23):3611-3618. doi: 10.1093/bioinformatics/btw498. Epub 2016 Aug 9.","Cogill S","Bioinformatics","2016","2016/08/11","","","10.1093/bioinformatics/btw498"
"27497442","A novel copy number variants kernel association test with application to autism spectrum disorders studies","Zhan X, Girirajan S, Zhao N, Wu MC, Ghosh D.","Bioinformatics. 2016 Dec 1;32(23):3603-3610. doi: 10.1093/bioinformatics/btw500. Epub 2016 Aug 6.","Zhan X","Bioinformatics","2016","2016/08/07","PMC5181531","","10.1093/bioinformatics/btw500"
"27259539","Designing robust watermark barcodes for multiplex long-read sequencing","Ezpeleta J, Krsticevic FJ, Bulacio P, Tapia E.","Bioinformatics. 2017 Mar 15;33(6):807-813. doi: 10.1093/bioinformatics/btw322.","Ezpeleta J","Bioinformatics","2017","2016/06/05","","","10.1093/bioinformatics/btw322"
"26748106","EpimiRBase: a comprehensive database of microRNA-epilepsy associations","Mooney C, Becker BA, Raoof R, Henshall DC.","Bioinformatics. 2016 May 1;32(9):1436-8. doi: 10.1093/bioinformatics/btw008. Epub 2016 Jan 8.","Mooney C","Bioinformatics","2016","2016/01/10","","","10.1093/bioinformatics/btw008"
"26656006","Fitchi: haplotype genealogy graphs based on the Fitch algorithm","Matschiner M.","Bioinformatics. 2016 Apr 15;32(8):1250-2. doi: 10.1093/bioinformatics/btv717. Epub 2015 Dec 9.","Matschiner M","Bioinformatics","2016","2015/12/15","","","10.1093/bioinformatics/btv717"
"26163509","TiMEx: a waiting time model for mutually exclusive cancer alterations","Constantinescu S, Szczurek E, Mohammadi P, Rahnenführer J, Beerenwinkel N.","Bioinformatics. 2016 Apr 1;32(7):968-75. doi: 10.1093/bioinformatics/btv400. Epub 2015 Jul 9.","Constantinescu S","Bioinformatics","2016","2015/07/12","","","10.1093/bioinformatics/btv400"
"32129840","MESA: automated assessment of synthetic DNA fragments and simulation of DNA synthesis, storage, sequencing and PCR errors","Schwarz M, Welzel M, Kabdullayeva T, Becker A, Freisleben B, Heider D.","Bioinformatics. 2020 Jun 1;36(11):3322-3326. doi: 10.1093/bioinformatics/btaa140.","Schwarz M","Bioinformatics","2020","2020/03/05","PMC7267826","","10.1093/bioinformatics/btaa140"
"32129827","Supervised learning is an accurate method for network-based gene classification","Liu R, Mancuso CA, Yannakopoulos A, Johnson KA, Krishnan A.","Bioinformatics. 2020 Jun 1;36(11):3457-3465. doi: 10.1093/bioinformatics/btaa150.","Liu R","Bioinformatics","2020","2020/03/05","PMC7267831","","10.1093/bioinformatics/btaa150"
"32129821","The bioinformatics wealth of nations","Chasapi A, Promponas VJ, Ouzounis CA.","Bioinformatics. 2020 May 1;36(9):2963-2965. doi: 10.1093/bioinformatics/btaa132.","Chasapi A","Bioinformatics","2020","2020/03/05","PMC7203752","","10.1093/bioinformatics/btaa132"
"32119082","V-SVA: an R Shiny application for detecting and annotating hidden sources of variation in single-cell RNA-seq data","Lawlor N, Marquez EJ, Lee D, Ucar D.","Bioinformatics. 2020 Jun 1;36(11):3582-3584. doi: 10.1093/bioinformatics/btaa128.","Lawlor N","Bioinformatics","2020","2020/03/03","PMC7267827","","10.1093/bioinformatics/btaa128"
"32119079","scRMD: imputation for single cell RNA-seq data via robust matrix decomposition","Chen C, Wu C, Wu L, Wang X, Deng M, Xi R.","Bioinformatics. 2020 May 1;36(10):3156-3161. doi: 10.1093/bioinformatics/btaa139.","Chen C","Bioinformatics","2020","2020/03/03","","","10.1093/bioinformatics/btaa139"
"32119072","Breeze: an integrated quality control and data analysis application for high-throughput drug screening","Potdar S, Ianevski A, Mpindi JP, Bychkov D, Fiere C, Ianevski P, Yadav B, Wennerberg K, Aittokallio T, Kallioniemi O, Saarela J, Östling P.","Bioinformatics. 2020 Jun 1;36(11):3602-3604. doi: 10.1093/bioinformatics/btaa138.","Potdar S","Bioinformatics","2020","2020/03/03","PMC7267830","","10.1093/bioinformatics/btaa138"
"32118251","SynergyFinder: a web application for analyzing drug combination dose-response matrix data","Ianevski A, He L, Aittokallio T, Tang J.","Bioinformatics. 2020 Apr 15;36(8):2645. doi: 10.1093/bioinformatics/btaa102.","Ianevski A","Bioinformatics","2020","2020/03/03","PMC7178425","","10.1093/bioinformatics/btaa102"
"32108861","PSORTm: a bacterial and archaeal protein subcellular localization prediction tool for metagenomics data","Peabody MA, Lau WYV, Hoad GR, Jia B, Maguire F, Gray KL, Beiko RG, Brinkman FSL.","Bioinformatics. 2020 May 1;36(10):3043-3048. doi: 10.1093/bioinformatics/btaa136.","Peabody MA","Bioinformatics","2020","2020/02/29","PMC7214030","","10.1093/bioinformatics/btaa136"
"32108859","rMSIproc: an R package for mass spectrometry imaging data processing","Ràfols P, Heijs B, Del Castillo E, Yanes O, McDonnell LA, Brezmes J, Pérez-Taboada I, Vallejo M, García-Altares M, Correig X.","Bioinformatics. 2020 Jun 1;36(11):3618-3619. doi: 10.1093/bioinformatics/btaa142.","Ràfols P","Bioinformatics","2020","2020/02/29","","","10.1093/bioinformatics/btaa142"
"32105326","StackCPPred: a stacking and pairwise energy content-based prediction of cell-penetrating peptides and their uptake efficiency","Fu X, Cai L, Zeng X, Zou Q.","Bioinformatics. 2020 May 1;36(10):3028-3034. doi: 10.1093/bioinformatics/btaa131.","Fu X","Bioinformatics","2020","2020/02/28","","","10.1093/bioinformatics/btaa131"
"32105316","Ensemble learning for classifying single-cell data and projection across reference atlases","Wang L, Catalan F, Shamardani K, Babikir H, Diaz A.","Bioinformatics. 2020 Jun 1;36(11):3585-3587. doi: 10.1093/bioinformatics/btaa137.","Wang L","Bioinformatics","2020","2020/02/28","PMC7267838","","10.1093/bioinformatics/btaa137"
"32101277","Rhapsody: predicting the pathogenicity of human missense variants","Ponzoni L, Peñaherrera DA, Oltvai ZN, Bahar I.","Bioinformatics. 2020 May 1;36(10):3084-3092. doi: 10.1093/bioinformatics/btaa127.","Ponzoni L","Bioinformatics","2020","2020/02/27","PMC7214033","","10.1093/bioinformatics/btaa127"
"32101275","Composite Kernel Association Test (CKAT) for SNP-set joint assessment of genotype and genotype-by-treatment interaction in Pharmacogenetics studies","Zhang H, Zhao N, Mehrotra DV, Shen J.","Bioinformatics. 2020 May 1;36(10):3162-3168. doi: 10.1093/bioinformatics/btaa125.","Zhang H","Bioinformatics","2020","2020/02/27","","","10.1093/bioinformatics/btaa125"
"32096818","Proline: an efficient and user-friendly software suite for large-scale proteomics","Bouyssié D, Hesse AM, Mouton-Barbosa E, Rompais M, Macron C, Carapito C, Gonzalez de Peredo A, Couté Y, Dupierris V, Burel A, Menetrey JP, Kalaitzakis A, Poisat J, Romdhani A, Burlet-Schiltz O, Cianférani S, Garin J, Bruley C.","Bioinformatics. 2020 May 1;36(10):3148-3155. doi: 10.1093/bioinformatics/btaa118.","Bouyssié D","Bioinformatics","2020","2020/02/26","PMC7214047","","10.1093/bioinformatics/btaa118"
"32096817","DIMERBOW: exploring possible GPCR dimer interfaces","García-Recio A, Navarro G, Franco R, Olivella M, Guixà-González R, Cordomí A.","Bioinformatics. 2020 May 1;36(10):3271-3272. doi: 10.1093/bioinformatics/btaa117.","García-Recio A","Bioinformatics","2020","2020/02/26","","","10.1093/bioinformatics/btaa117"
"32091581","Nubeam-dedup: a fast and RAM-efficient tool to de-duplicate sequencing reads without mapping","Dai H, Guan Y.","Bioinformatics. 2020 May 1;36(10):3254-3256. doi: 10.1093/bioinformatics/btaa112.","Dai H","Bioinformatics","2020","2020/02/25","","","10.1093/bioinformatics/btaa112"
"32091580","Protein-ligand binding residue prediction enhancement through hybrid deep heterogeneous learning of sequence and structure data","Xia CQ, Pan X, Shen HB.","Bioinformatics. 2020 May 1;36(10):3018-3027. doi: 10.1093/bioinformatics/btaa110.","Xia CQ","Bioinformatics","2020","2020/02/25","","","10.1093/bioinformatics/btaa110"
"32073612","CMF-Impute: an accurate imputation tool for single-cell RNA-seq data","Xu J, Cai L, Liao B, Zhu W, Yang J.","Bioinformatics. 2020 May 1;36(10):3139-3147. doi: 10.1093/bioinformatics/btaa109.","Xu J","Bioinformatics","2020","2020/02/20","","","10.1093/bioinformatics/btaa109"
"32058559","A unified ILP framework for core ancestral genome reconstruction problems","Avdeyev P, Alexeev N, Rong Y, Alekseyev MA.","Bioinformatics. 2020 May 1;36(10):2993-3003. doi: 10.1093/bioinformatics/btaa100.","Avdeyev P","Bioinformatics","2020","2020/02/15","","","10.1093/bioinformatics/btaa100"
"32053166","Methplotlib: analysis of modified nucleotides from nanopore sequencing","De Coster W, Stovner EB, Strazisar M.","Bioinformatics. 2020 May 1;36(10):3236-3238. doi: 10.1093/bioinformatics/btaa093.","De Coster W","Bioinformatics","2020","2020/02/14","PMC7214038","","10.1093/bioinformatics/btaa093"
"32053156","BionoiNet: ligand-binding site classification with off-the-shelf deep neural network","Shi W, Lemoine JM, Shawky AA, Singha M, Pu L, Yang S, Ramanujam J, Brylinski M.","Bioinformatics. 2020 May 1;36(10):3077-3083. doi: 10.1093/bioinformatics/btaa094.","Shi W","Bioinformatics","2020","2020/02/14","PMC7214032","","10.1093/bioinformatics/btaa094"
"32049328","Bayesian inference using qualitative observations of underlying continuous variables","Mitra ED, Hlavacek WS.","Bioinformatics. 2020 May 1;36(10):3177-3184. doi: 10.1093/bioinformatics/btaa084.","Mitra ED","Bioinformatics","2020","2020/02/13","PMC7214020","","10.1093/bioinformatics/btaa084"
"32049311","InterLig: improved ligand-based virtual screening using topologically independent structural alignments","Mirabello C, Wallner B.","Bioinformatics. 2020 May 1;36(10):3266-3267. doi: 10.1093/bioinformatics/btaa089.","Mirabello C","Bioinformatics","2020","2020/02/13","PMC7214017","","10.1093/bioinformatics/btaa089"
"32049310","FluPhenotype-a one-stop platform for early warnings of the influenza A virus","Lu C, Cai Z, Zou Y, Zhang Z, Chen W, Deng L, Du X, Wu A, Yang L, Wang D, Shu Y, Jiang T, Peng Y.","Bioinformatics. 2020 May 1;36(10):3251-3253. doi: 10.1093/bioinformatics/btaa083.","Lu C","Bioinformatics","2020","2020/02/13","","","10.1093/bioinformatics/btaa083"
"32044951","atomium-a Python structure parser","Ireland SM, Martin ACR.","Bioinformatics. 2020 May 1;36(9):2750-2754. doi: 10.1093/bioinformatics/btaa072.","Ireland SM","Bioinformatics","2020","2020/02/12","PMC7203745","","10.1093/bioinformatics/btaa072"
"32022860","DeepHIT: a deep learning framework for prediction of hERG-induced cardiotoxicity","Ryu JY, Lee MY, Lee JH, Lee BH, Oh KS.","Bioinformatics. 2020 May 1;36(10):3049-3055. doi: 10.1093/bioinformatics/btaa075.","Ryu JY","Bioinformatics","2020","2020/02/06","","","10.1093/bioinformatics/btaa075"
"32016344","Genesis and Gappa: processing, analyzing and visualizing phylogenetic (placement) data","Czech L, Barbera P, Stamatakis A.","Bioinformatics. 2020 May 1;36(10):3263-3265. doi: 10.1093/bioinformatics/btaa070.","Czech L","Bioinformatics","2020","2020/02/05","PMC7214027","","10.1093/bioinformatics/btaa070"
"32003788","LAMPA, LArge Multidomain Protein Annotator, and its application to RNA virus polyproteins","Gulyaeva AA, Sigorskih AI, Ocheredko ES, Samborskiy DV, Gorbalenya AE.","Bioinformatics. 2020 May 1;36(9):2731-2739. doi: 10.1093/bioinformatics/btaa065.","Gulyaeva AA","Bioinformatics","2020","2020/02/01","PMC7203729","","10.1093/bioinformatics/btaa065"
"32003785","GEMtractor: extracting views into genome-scale metabolic models","Scharm M, Wolkenhauer O, Jalili M, Salehzadeh-Yazdi A.","Bioinformatics. 2020 May 1;36(10):3281-3282. doi: 10.1093/bioinformatics/btaa068.","Scharm M","Bioinformatics","2020","2020/02/01","","","10.1093/bioinformatics/btaa068"
"32003784","decorate: differential epigenetic correlation test","Hoffman GE, Bendl J, Girdhar K, Roussos P.","Bioinformatics. 2020 May 1;36(9):2856-2861. doi: 10.1093/bioinformatics/btaa067.","Hoffman GE","Bioinformatics","2020","2020/02/01","PMC7203736","","10.1093/bioinformatics/btaa067"
"31999330","Tempel: time-series mutation prediction of influenza A viruses via attention-based recurrent neural networks","Yin R, Luusua E, Dabrowski J, Zhang Y, Kwoh CK.","Bioinformatics. 2020 May 1;36(9):2697-2704. doi: 10.1093/bioinformatics/btaa050.","Yin R","Bioinformatics","2020","2020/01/31","","","10.1093/bioinformatics/btaa050"
"31990289","Heterogeneous networks integration for disease-gene prioritization with node kernels","Tran VD, Sperduti A, Backofen R, Costa F.","Bioinformatics. 2020 May 1;36(9):2649-2656. doi: 10.1093/bioinformatics/btaa008.","Tran VD","Bioinformatics","2020","2020/01/29","","","10.1093/bioinformatics/btaa008"
"31985799","iPAC: a genome-guided assembler of isoforms via phasing and combing paths","Yu T, Liu J, Gao X, Li G.","Bioinformatics. 2020 May 1;36(9):2712-2717. doi: 10.1093/bioinformatics/btaa052.","Yu T","Bioinformatics","2020","2020/01/28","","","10.1093/bioinformatics/btaa052"
"31971576","Identifying and removing haplotypic duplication in primary genome assemblies","Guan D, McCarthy SA, Wood J, Howe K, Wang Y, Durbin R.","Bioinformatics. 2020 May 1;36(9):2896-2898. doi: 10.1093/bioinformatics/btaa025.","Guan D","Bioinformatics","2020","2020/01/24","PMC7203741","","10.1093/bioinformatics/btaa025"
"31971575","incaRNAfbinv 2.0: a webserver and software with motif control for fragment-based design of RNAs","Retwitzer MD, Reinharz V, Churkin A, Ponty Y, Waldispühl J, Barash D.","Bioinformatics. 2020 May 1;36(9):2920-2922. doi: 10.1093/bioinformatics/btaa039.","Retwitzer MD","Bioinformatics","2020","2020/01/24","","","10.1093/bioinformatics/btaa039"
"31971562","Generalizable sgRNA design for improved CRISPR/Cas9 editing efficiency","Hiranniramol K, Chen Y, Liu W, Wang X.","Bioinformatics. 2020 May 1;36(9):2684-2689. doi: 10.1093/bioinformatics/btaa041.","Hiranniramol K","Bioinformatics","2020","2020/01/24","PMC7203743","","10.1093/bioinformatics/btaa041"
"31960892","Differential network analysis of multiple human tissue interactomes highlights tissue-selective processes and genetic disorder genes","Basha O, Argov CM, Artzy R, Zoabi Y, Hekselman I, Alfandari L, Chalifa-Caspi V, Yeger-Lotem E.","Bioinformatics. 2020 May 1;36(9):2821-2828. doi: 10.1093/bioinformatics/btaa034.","Basha O","Bioinformatics","2020","2020/01/22","","","10.1093/bioinformatics/btaa034"
