PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Yu, Miao; Kosinov, Nikolay; van Haandel, Lennart; Kooyman, Patricia J.; Hensen, Emiel J. M.				Kooyman, Patricia J./AAJ-5384-2020; Kosinov, Nikolay/R-6031-2016	Kooyman, Patricia J./0000-0003-1252-5296; Kosinov, Nikolay/0000-0001-8520-4886; Hensen, Emiel/0000-0002-9754-2417; Yu, Miao/0000-0002-3155-5901			Investigation of the Active Phase in K-Promoted MoS2 Catalysts for Methanethiol Synthesis								ACS CATALYSIS				10	3			1838	1846		10.1021/acscatal.9b03178				FEB 7 2020	2020	K-promoted MoS2 is an active catalyst for the synthesis of CH3SH, a valuable chemical intermediate, from synthesis gas (CO/H-2) and H2S. The promotion of MoS2 by K increases the CO conversion rate and the CH3SH selectivity and is usually linked to the stabilization of the 1T-MoS2 polymorph as compared to the 2H-MoS2 in K-free samples. Sulfided catalysts were characterized using TEM, XPS, and EXAFS. TEM showed that MoS2 particles became larger and more stacked when the K/Mo ratio increased above unity. XPS and EXAFS evidenced the formation of the 1T-MoS2 phase at higher K/Mo ratio in addition to 2H-MoS2. The addition of K to MoS2 led to increased CH3SH productivity due to both increased CO conversion and CH3SH selectivity (T = 300-400 degrees C, P = 10 bar). The performance of the most active catalyst with a K/Mo ratio of 2 was found to be stable, despite the observation that the initially present 1T-MoS2 phase slowly converted to the 2H-MoS2 phase during the reaction at high pressure. There is no correlation between the CH3SH productivity and the amount of 1T-MoS2 in K-promoted MoS2 catalysts.									6	1	0	0	0	0	7			2155-5435			WOS:000513099200018		
J	Liu, Xin; Jiao, Yan; Zheng, Yao; Qiao, Shi-Zhang				Liu, Xin/AAS-3429-2020; Jiao, Yan/J-5322-2012; Qiao, Shizhang/A-6057-2010; Zheng, Yao/F-2588-2017	Liu, Xin/0000-0003-1871-9323; Jiao, Yan/0000-0003-1329-4290; Qiao, Shizhang/0000-0002-4568-8422; Zheng, Yao/0000-0002-2411-8041			Isolated Boron Sites for Electroreduction of Dinitrogen to Ammonia								ACS CATALYSIS				10	3			1847	1854		10.1021/acscatal.9b04103				FEB 7 2020	2020	Exploring electrocatalysts with high activity is essential for the production of ammonia via an electrochemical routine. By employing density functional theory calculations, we investigated the electrochemical nitrogen reduction reaction (eNRR) activity on binary metal borides, a model system of metal borides. To elaborate the mechanisms, molybdenum borides (Mo2B, alpha-MoB, and MoB2) were first modeled; the results indicate that the crystal structures greatly impact the N-2 adsorption and therefore the electrocatalytic activity. Our electronic structure investigation suggests that boron p-orbital hybrids with dinitrogen pi*-orbital, and the population on p-pi*-orbital determine the N-2 adsorption strength. Therefore, the isolated boron site of Mo2B with less filled p(z)-orbital benefits the activation of N-2 and weaken the triple bond of dinitrogen. This isolated boron sites concept was successfully extended to other metal borides in the form of M2B (M stands for Ti, Cr, Mn, Fe, Co, Ni, Ta, W). Mo2B, Fe2B, and Co2B were discovered as the most promising candidates with low limiting potentials due to appropriate adsorption strength of reaction intermediates led by moderate p(z), filling. This work provides insights for designing metal borides as promising eNRR electrocatalysts.									51	3	0	0	0	0	50			2155-5435			WOS:000513099200019		
J	Wang, Miao; Dong, Chung-Li; Huang, Yu-Cheng; Shen, Shaohua								Operando Spectral and Electrochemical Investigation into the Heterophase Stimulated Active Species Transformation in Transition-Metal Sulfides for Efficient Electrocatalytic Oxygen Evolution								ACS CATALYSIS				10	3			1855	+		10.1021/acscatal.9b05170				FEB 7 2020	2020	In-depth understanding of electrocatalytically active species transformation during oxygen evolution reaction (OER) is highly guidable to design effective electrocatalysts for water splitting. Herein, cobalt sulfide (CoSx) nanovesicles decorated with iron sulfide (FeSx) heterophases were successfully synthesized by using a metal-organic framework precursor through a solvothermal method. The obtained CoSx/FeSx exhibited much elevated OER activity as compared to pristine CoSx and even most previously reported cobalt-based electrocatalysts, with the overpotential of 304 mV at 10 mA cm(-2) in 1 M KOH. As revealed by operando Raman and X-ray absorption spectroscopy measurements, the electrocatalytically active species transformation in CoSx nanovesicles could be stimulated by the incorporated FeSx heterophases due to the increased average valence state of cobalt and lowered coordination of cobalt sites. As a result, the electrocatalytically active cobalt oxyhydroxides could be more easily formed on the catalyst surface during OER and thus contributed to the highly improved performance. This real-time spectral and electrochemical insight into the electrocatalytically active species transformation may guide the rational design of highly efficient electrocatalysts for water splitting from the viewpoint of electronic structure-electrocatalytic activity relationship.									37	4	0	0	2	0	37			2155-5435			WOS:000513099200020		
J	Chen, Zheng; Chen, Yinjuan; Chao, Songlin; Dong, Xiaobin; Chen, Wenxing; Luo, Jun; Liu, Chenguang; Wang, Dingsheng; Chen, Chen; Li, Wei; Li, Jun; Li, Yadong				Chen, Wenxing/AAE-9886-2020	Chen, Wenxing/0000-0001-9669-4358; Chen, Zheng/0000-0002-4347-0235			Single-Atom Au-I-N-3 Site for Acetylene Hydrochlorination Reaction								ACS CATALYSIS				10	3			1865	1870		10.1021/acscatal.9b05212				FEB 7 2020	2020	The gold-catalyzed acetylene hydrochlorination reaction is an important process to produce vinyl chloride monomer in the polyvinyl chloride industry. The traditional catalyst of carbon-supported AuCl3 is inclined to be reduced by acetylene and lose its activity during the reaction process. Here, we presented the construction of Au-I-N-3 active sites through single gold atom dispersed on g-C3N4 (Au-1/g-C3N4), which shows robust catalytic performance toward acetylene hydrochlorination. The Au species is shown to have Au' oxidation state, and it is coordinated with three nitrogen atoms of tri-s-triazine repeating units, which is consistent with density functional theory (DFT) modeling and XAFS measurements. Through DFT study, we demonstrate that the Au-I-N-3 sites tend to coordinate with HCl than C2H2 in the initial reaction. The Au-I-N-3 sites cannot be reduced into Au-0 oxidation state easily and thus maintain their activity as stable catalytic active sites. The single-atom-site Au catalyst with nitrogen coordination environment and corresponding electronic state provides an efficient pathway for acetylene hydrochlorination reaction.									25	1	0	0	1	0	25			2155-5435			WOS:000513099200021		
J	Roca, Maite; Navas-Yuste, Sergio; Zinovjev, Kirill; Lopez-Estepa, Miguel; Gomez, Sara; Fernandez, Francisco J.; Cristina Vega, M.; Tunon, Inaki				Roca, Maite/H-1949-2015; Zinovjev, Kirill/AAV-7396-2021; Vega, M. Cristina/C-3640-2011; Tunon, Inaki/F-7973-2012	Roca, Maite/0000-0003-0937-4722; Zinovjev, Kirill/0000-0003-1052-5698; Vega, M. Cristina/0000-0003-0628-8378; Tunon, Inaki/0000-0002-6995-1838			Elucidating the Catalytic Reaction Mechanism of Orotate Phosphoribosyltransferase by Means of X-ray Crystallography and Computational Simulations								ACS CATALYSIS				10	3			1871	1885		10.1021/acscatal.9b05294				FEB 7 2020	2020	Orotate phosphoribosyltransferase (OPRTase) catalyzes the reaction between the ribose donor alpha-D-5-phosphoribosyl-1-pyrophosphate (PRPP) and orotate (OA) in the presence of Mg2+ ion to obtain pyrophosphate and pyrimidine nucleotide orotidine 5'-monophosphate (OMP), a key precursor in de novo biosynthesis of pyrimidine nucleotides. In this work, several structures of the dimeric Escherichia coli OPRTase (EcOPRTase) have been determined at high resolution, and kinetic measurements have been carried out to obtain the catalytic rate and Michaelis constants. Molecular dynamics (MD) simulations have been carried out, and structural analysis from the X-ray and MD simulation structures reveals conformational changes related to the flexible catalytic loop that establishes hydrogen bond interactions with the pyrophosphoryl group of PRPP. It is proposed that the OA substrate can be in equilibrium in its tautomeric forms. Starting from the most stable tautomeric form, all the plausible mechanisms have been explored by means of quantum mechanics/molecular mechanics (QM/MM) MD simulations using the adaptive string method. The most feasible mechanism consists of the proton transfer from the N1 atom of OA to a water molecule and from the water molecule to the alpha-phosphate O2A atom of PRPP. After that, the nucleophilic attack of the Ni atom of OA to the Cl atom of PRPP proceeds to yield OMP and pyrophosphate. The free energy barrier obtained is in very good agreement with the experimental data reported. Analysis of some relevant distances between key residues and the substrates (OA and PRPP) at the reactant state and transition state (TS) of the rate-limiting step allows us to understand the role of some conserved residues (Lys73, Asp125, Lys103*, Arg99*, and Mg2+ ion) electrostatically stabilizing the TS and preserving the flexible catalytic loop in a closed conformation during the enzymatic reaction.									4	0	0	0	1	0	4			2155-5435			WOS:000513099200022		
J	Koshikawa, Hiroyuki; Murase, Hideaki; Hayashi, Takao; Nakajima, Kosuke; Mashiko, Hisanori; Shiraishi, Seigo; Tsuji, Yoichiro				Murase, Hideaki/F-6823-2017	Koshikawa, Hiroyuki/0000-0003-3388-7042			Single Nanometer-Sized NiFe-Layered Double Hydroxides as Anode Catalyst in Anion Exchange Membrane Water Electrolysis Cell with Energy Conversion Efficiency of 74.7% at 1.0 A cm(-2)								ACS CATALYSIS				10	3			1886	1893		10.1021/acscatal.9b04505				FEB 7 2020	2020	We used a liquid phase reaction to synthesize a nickel (Ni) and iron (Fe)-containing layered double hydroxide (NiFe-LDH), having a lateral size less than 10 nm. A chelating agent introduced into the media was thought to increase the concentration of metal hydroxide nuclei and suppress excessive growth of the LDH crystal, resulting in the synthesis of nanometer-sized LDH. The NiFe-LDH catalyzed the oxygen evolution reaction (OER) at an overpotential of 247 mV and current of 10 mA cm(-2), which is superior to the performance of conventional iridium oxide (IrOx) catalysts. Notably, a membrane electrode assembly (MEA) for anion exchange membrane water electrolysis using NiFe-LDH as an anode catalyst exhibited an energy conversion efficiency of 74.7% for flowing 1.0 A cm(-2) in 1 M KOH at 80 degrees C. This efficiency is the highest among MEAs implemented with non-noble metal-based catalysts reported to date and offers a viable replacement for IrOx, anode catalysts.									24	0	0	0	1	0	24			2155-5435			WOS:000513099200023		
J	Fang, Zongtang; Wang, Lu-Cun; Wang, Yixiao; Sikorski, Ember; Tan, Shuai; Li-Oakey, Katie Dongmei; Li, Lan; Yablonsky, Gregory; Dixon, David A.; Fushimi, Rebecca				wang, Yixiao/AAR-1857-2020; Tan, Shuai/AAD-1252-2019	Tan, Shuai/0000-0001-8936-0106; Sikorski, Ember/0000-0003-3292-6564; Li, Lan/0000-0003-3870-8437; Dixon, David/0000-0002-9492-0056			Pt-Assisted Carbon Remediation of Mo2C Materials for CO Disproportionation								ACS CATALYSIS				10	3			1894	1911		10.1021/acscatal.9b05225				FEB 7 2020	2020	Using the CO disproportionation (Boudouard) reaction as a probe reaction, an in-depth analysis of temperature-programmed pulse response data shows that the addition of Pt to Mo2C mitigates deactivation of Mo active sites by acting as a carbon collector. CO, production on Mo2C and Pt/Mo2C materials is dependent on both the activation energy and the CO surface concentration. Detailed plane-wave density functional theory calculations of the CO adsorption and disproportion reactions on Mo2C-supported Pt nanoparticles (NPs) are reported. The Mo2C was modeled by the beta-Mo2C (100) surface, and the Pt/Mo2C interface was modeled by the addition of 12 Pt atoms to the Mo2C (100) surface (12Pt@Mo2C). The potential energy surfaces of the Boudouard reaction were calculated on pure Mo2C, 12Pt@Mo2C, and Pt (111) surfaces. CO dissociation readily occurs on the Mo2C (100) surface, but not on the Pt (111) surface, with the former being exothermic and the latter being endothermic. At the Pt/Mo2C interface, CO dissociation is still exothermic, but with a larger energy barrier. The Boudouard reaction takes place on the Mo2C region, where CO2 is formed from a surface O atom dissociated from one CO molecule in reaction with another CO molecule, leaving one C atom on the surface. C adsorption is preferential on the Pt site in comparison to the Mo site. The supported Pt domains can collect the remaining C atoms, facilitating further CO2 formation on the active Mo sites. A Bader charge analysis shows that the surface metal carbon bond is a mixture of covalent and ionic bonds, whereas the surface metal-oxygen bond is ionic. Electron localization function (ELF) and partial charge density calculations agree well with the Bader charge analysis. These computational results are consistent with experimental observations of the interaction of CO with Mo2C nanotube supported Pt domains in the transient regime under far from equilibrium conditions. The Boudouard reaction is an important side reaction, and the unexpected role found for Pt as a carbon collector, with Mo serving as a disproportionation site, provides a unique vantage point for understanding carbon and coke formation on catalytic materials.									2	0	0	0	1	0	2			2155-5435			WOS:000513099200024		
J	Liu, Zebang; Li, Jerry Pui Ho; Vovk, Evgeny; Zhu, Yan; Li, Shenggang; Wang, Shibin; van Bavel, Alexander P.; Yang, Yong					li, sheng gang/0000-0002-5173-0025; Li, Jerry Pui Ho/0000-0002-4891-3226			Online Kinetics Study of Oxidative Coupling of Methane over La2O3 for Methane Activation: What Is Behind the Distinguished Light-off Temperatures? (vol 8, pg 11761, 2018)								ACS CATALYSIS				10	3			1912	1912		10.1021/acscatal.9b05602				FEB 7 2020	2020										0	0	0	0	0	0	0			2155-5435			WOS:000513099200025		
J	Krans, N. A.; Weber, J. L.; Van den Bosch, W.; Zecevic, J.; de Jongh, P. E.; de Jong, K. P.				de Jongh, Petra E/A-4761-2009; de Jong, Krijn P/C-5319-2009	de Jongh, Petra E/0000-0002-2216-2620; Krans, Nynke/0000-0002-3764-3187; de Jong, Krijn/0000-0002-9773-8110			Influence of Promotion on the Growth of Anchored Colloidal Iron Oxide Nanoparticles during Synthesis Gas Conversion								ACS CATALYSIS				10	3			1913	1922		10.1021/acscatal.9b04380				FEB 7 2020	2020	Using colloidal iron oxide nanoparticles with organic ligands, anchored in a separate step from the supports, has been shown to be beneficial to obtain homogeneously distributed metal particles with a narrow size distribution. Literature indicates that promoting these particles with sodium and sulfur creates an active Fischer-Tropsch catalyst to produce olefins, while further adding an H-ZSM-5 zeolite is an effective way to obtain aromatics. This research focused on the promotion of iron oxide colloids with sodium and sulfur using an inorganic ligand exchange followed by the attachment to H-ZSM-5 zeolite crystals. The catalyst referred to as FeP/Z, which consists of iron particles with inorganic ligands attached to a H-ZSM-5 catalyst, was compared to an unpromoted Fe/Z catalyst and an Fe/Z-P catalyst, containing the colloidal nanoparticles with organic ligands, promoted after attachment. A low CO conversion was observed on both FeP/Z and Fe/Z-P, originating from an overpromotion effect for both catalysts. However, when both promoted catalysts were washed (FeP/Z-W and Fe/Z P-W) to remove the excess of promoters, the activity was much higher. Fe/Z-P-W simultaneously achieved low selectivity toward methane as part of the promoters were still present after washing, whereas for FeP/ZW the majority of promoters was removed upon washing, which increased the methane selectivity. Moreover, due to the addition of Na+S promoters, the iron nanoparticles in the FeP/Z(-W) catalysts had grown considerably during catalysis, while those in Fe/Z-P(-W) and Fe/Z(-W) remained relatively stable. Lastly, as a large broadening of particle sizes for the used FeP/Z-W was found, where particle sizes had both increased and decreased, Ostwald ripening is suggested for particle growth accelerated by the presence of the promoters.									10	0	0	0	0	0	10			2155-5435			WOS:000513099200026	32064142	
J	Naeem, Muhammad A.; Abdala, Paula M.; Armutlulu, Andac; Kim, Sung Min; Fedorov, Alexey; Mueller, Christoph R.				Fedorov, Alexey/B-2708-2008; Kim, Sungmin/M-3579-2016; Abdala, Paula M./D-8777-2015; Armutlulu, Andac/G-4310-2017	Fedorov, Alexey/0000-0001-9814-6726; Kim, Sungmin/0000-0001-6602-1320; Abdala, Paula M./0000-0002-2011-1707; Armutlulu, Andac/0000-0002-9084-8763; Naeem, Muhammad Awais/0000-0001-9026-5472			Exsolution of Metallic Ru Nanoparticles from Defective, Fluorite-Type Solid Solutions Sm2RuxCe2-xO7 To Impart Stability on Dry Reforming Catalysts								ACS CATALYSIS				10	3			1923	1937		10.1021/acscatal.9b04555				FEB 7 2020	2020	A key challenge in the catalytic conversion of CH4 and CO2 into a synthesis gas (CO and H-2) via the dry reforming of methane (DRM) is the development of stable catalysts. We demonstrate that the reductive exsolution of metallic Ru from fluorite-type solid solutions Sm2RuxCe2-xO7 (x = 0, 0.1, 0.2, 0.4) yields catalysts with high activity and remarkable stability for the DRM. The catalysts feature Ru(0) nanoparticles about 1-2 nm in diameter that are uniformly dispersed on the surface of the resulting oxide support. The exsolved material was investigated by synchrotron X-ray diffraction (XRD), X-ray absorption spectroscopy (XAS at Ru, Sm, and Ce K-edges), Raman spectroscopy, and transmission electron microscopy. In situ XAS-XRD experiments revealed that the exsolution of metallic ruthenium is accompanied by a rearrangement of the oxygen vacancies within the lattice. The catalysts derived through exsolution outperform (stable over 4 days) the reference catalysts prepared by wetness impregnation and sodium borohydride reduction. The superior performance of the exsolved catalysts is explained by their high resistance to sintering-induced deactivation owing to the stabilizing metal-support interaction in this class of materials. It is also demonstrated that the Ru nanoparticles can undergo redissolution (in air at 700 degrees C)-exsolution cycles.									18	0	0	0	0	0	18			2155-5435			WOS:000513099200027		
J	Galmes, Miquel A.; Garcia-Junceda, Eduardo; Swiderek, Katarzyna; Moliner, Vicent				Swiderek, Katarzyna/B-2851-2012; Moliner, Vicent/D-5499-2015; Garcia-Junceda, Eduardo/C-3551-2008	Swiderek, Katarzyna/0000-0002-7528-1551; Moliner, Vicent/0000-0002-3665-3391; Garcia-Junceda, Eduardo/0000-0002-2344-8743			Exploring the Origin of Amidase Substrate Promiscuity in CALB by a Computational Approach								ACS CATALYSIS				10	3			1938	1946		10.1021/acscatal.9b04002				FEB 7 2020	2020	Enzyme promiscuity attracts the interest of the industrial and academic sectors because of its application in the design of biocatalysts. The amidase activity of Candida antarctica lipase B (CALB) on two different substrates has been studied by theoretical quantum mechanics/molecular mechanics methods, supported by experimental kinetic measurements. The aim of the study is to understand the substrate promiscuity of CALB in this secondary reaction and the origin of its promiscuous catalytic activity. The computational results predict activation free energies in very good agreement with the kinetic data and confirm that the activity of CALB as an amidase, despite depending on the features of the amide substrate, is dictated by the electrostatic effects of the protein. The protein polarizes and activates the substrate as well as stabilizes the transition state, thus enhancing the rate constant. Our results can provide guides for future designs of biocatalysts based on electrostatic arguments.									7	0	0	0	3	0	7			2155-5435			WOS:000513099200028		
J	Yin, Xuemei; Chen, Bin; Qiu, Feng; Wang, Xihong; Liao, Yang; Wang, Min; Lei, Xinxiang; Liao, Jian					liao, jian/0000-0001-8033-6521			Enantioselective Palladium-Catalyzed Hydrofluorination of Alkenylarenes								ACS CATALYSIS				10	3			1954	1960		10.1021/acscatal.9b05264				FEB 7 2020	2020	Hydrofluorination of simple alkenes is an attractive strategy to prepare fluorine-containing molecules. However, the catalytic asymmetric hydrofluorination remains an ongoing challenge. Here, we describe a palladium(II)-catalyzed enantioselective hydrofluorination of alkenylarenes, by employing sulfoxide phosphine (SOP) as a chiral ligand, triarylphosphine as a secondary ligand, Selectfluor as a fluorine source, and trihexylsilane as a hydride source. Under the optimal reaction conditions, a range of chiral benzyl fluorides bearing different functional groups are obtained in good yields (up to 80%) with high enantiopurity (having an enantiomeric ratio of up to 94:6). Some mechanistic insight of this reaction is obtained using in situ one-and two-dimensional H-1-P-31 HMBC nuclear magnetic resonance spectroscopy and a catalytic cycle is proposed.									12	0	0	0	2	0	12			2155-5435			WOS:000513099200030		
J	Myren, Tessa H. T.; Alherz, Abdulaziz; Thurston, Jonathan R.; Stinson, Taylor A.; Huntzinger, Chloe G.; Musgrave, Charles B.; Luca, Oana R.				Luca, Oana/AAA-4583-2021; MUSGRAVE, CHARLES/Y-2966-2018	MUSGRAVE, CHARLES/0000-0002-5732-3180; Alherz, Abdulaziz/0000-0001-7529-3483; Luca, Oana/0000-0002-2988-4909			Mn-Based Molecular Catalysts for the Electrocatalytic Disproportionation of CO2 into CO and CO32-								ACS CATALYSIS				10	3			1961	1968		10.1021/acscatal.9b04773				FEB 7 2020	2020	This work studies the electrocatalytic disproportionation of CO2 into CO and CO32- mediated by a [Mn-2,6-bis(1-(alkyl)imidazol-2-ylidene)pyridine]Br pincer complex. We identify three mechanistic scenarios involving one or two catalytically active metal centers in the activation of carbon dioxide and use density functional theory to map out the energy landscape for each of the mechanistic steps. Experimentally determined second-order kinetics in CO2 consumption, the formation of CO and CO32- together with an observed order in catalyst of 0.5 determined by cyclic voltammetry using the Bures normalized timescale method, suggest a turnover-limiting CO32- loss through the scission of a bimetallic species. Faradaic efficiencies for the reduction of CO2 to CO of 86 +/- 4% are observed. Given the reaction mass balance, we estimate a Faradaic efficiency from the conversion of CO2 to CO32- of 93 +/- 4%. Our combined experimental-theoretical approach suggests that two sequential CO2 insertions are followed by a rearrangement to produce carbon monoxide and carbonate from two molecules of CO2 at singly reduced catalyst molecules. The disproportionation reaction reported herein combines the power of catalytic CO2 conversion with sequestration and provides a new chemical avenue for the conversion of carbon dioxide.									11	0	0	0	2	0	11			2155-5435			WOS:000513099200031		
J	Niu, Xianghong; Bai, Xiaowan; Zhou, Zhaobo; Wang, Jinlan				Zhou, Zhaobo/ABB-5602-2020; Wang, Jinlan/B-3503-2012	Zhou, Zhaobo/0000-0003-2904-1845; Wang, Jinlan/0000-0002-4529-874X			Rational Design and Characterization of Direct Z-Scheme Photocatalyst for Overall Water Splitting from Excited State Dynamics Simulations								ACS CATALYSIS				10	3			1976	1983		10.1021/acscatal.9b04753				FEB 7 2020	2020	Direct Z-scheme heterostructure photocatalysts possess tremendous potential to solar-driven overall water splitting, but how to rationally design and comprehensively characterize high-efficient direct Z-scheme heterostructures remains a great challenge. Herein, we report the design of metal-free C3B/C3N heterostructure through constructing a p-n heterojunction as a potential direct Z-scheme photocatalyst for overall water splitting by combining first-principles and excited state dynamics simulations. Our calculations show that the strong interlayer interaction in C3B/C3N p-n heterostructure provides a large built-in electric field with about 0.4 V/angstrom and strong interface nonadiabatic coupling which significantly accelerates the recombination of carriers with weak redox capacity (similar to 0.5 ps) and retards the lifetime of carriers with strong redox capacity (similar to 4 ps). Meanwhile, the B atoms, serving as Lewis acid sites, are good catalytic centers to trap water molecules. The hydrogen reduction reaction and complex four-electronic water oxidation reaction can happen smoothly on the C3B and C3N surface, respectively, without additional overpotential and cocatalyst. This work not only provides a potential metal-free direct Z-scheme photocatalyst for overall water splitting, but also paves the way to rational design high-performance direct Z-scheme photocatalysts.									37	4	0	0	3	0	38			2155-5435			WOS:000513099200033		
J	San Roman, Daniel; Krishnamurthy, Dilip; Garg, Raghav; Hafiz, Hasnain; Lamparski, Michael; Nuhfer, Noel T.; Meunier, Vincent; Viswanathan, Venkatasubramanian; Cohen-Karni, Tzahi				; Meunier, Vincent/F-9391-2010	Lamparski, Michael/0000-0003-3800-6793; Meunier, Vincent/0000-0002-7013-179X; Viswanathan, Venkatasubramanian/0000-0003-1060-5495; Krishnamurthy, Dilip/0000-0001-8231-5492; Cohen-Karni, Itzhaq/0000-0001-5742-1007; Hafiz, Hasnain/0000-0002-0202-794X; San Roman, Daniel/0000-0003-3133-1446; Garg, Raghav/0000-0002-3501-6892			Engineering Three-Dimensional (3D) Out-of-Plane Graphene Edge Sites for Highly Selective Two-Electron Oxygen Reduction Electrocatalysis								ACS CATALYSIS				10	3			1993	2008		10.1021/acscatal.9b03919				FEB 7 2020	2020	Selective two-electron oxygen reduction reaction (ORR) offers a promising route for hydrogen peroxide synthesis, and defective sp2-carbon-based materials are attractive, low-cost electrocatalysts for this process. However, due to a wide range of possible defect structures formed during material synthesis, the identification and fabrication of precise active sites remain a challenge. Here, we report a graphene edge-based electrocatalyst for two-electron ORR-nanowire-templated three-dimensional fuzzy graphene (NT-3DFG). NT-3DFG exhibits notable efficiency [onset potential of 0.79 +/- 0.01 V vs reversible hydrogen electrode (RHE)], high selectivity (94 +/- 2% H2O2), and tunable ORR activity as a function of graphene edge site density. Using spectroscopic surface characterization and density functional theory calculations, we find that NT-3DFG edge sites are readily functionalized by carbonyl (C=0) and hydroxyl (C-OH) groups under alkaline ORR conditions. Our calculations indicate that multiple functionalized configurations at both armchair and zigzag edges may achieve a local coordination environment that allows selective, two-electron ORR We derive a generalized geometric descriptor based on the local coordination environment that provides activity predictions of graphene surface sites within similar to 0.1 V of computed values. We combine synthesis, spectroscopy, and simulations to improve active site characterization and accelerate carbon-based electrocatalyst discovery.									29	1	0	0	2	0	30			2155-5435			WOS:000513099200035		
J	Leitch, Jamie A.; Rossolini, Thomas; Rogova, Tatiana; Maitland, J. Andrew P.; Dixon, Darren J.				Leitch, Jamie/AAA-6458-2021	Leitch, Jamie/0000-0001-6997-184X; Rossolini, Thomas/0000-0002-4083-5091			alpha-Amino Radicals via Photocatalytic Single-Electron Reduction of Imine Derivatives								ACS CATALYSIS				10	3			2009	2025		10.1021/acscatal.9b05011				FEB 7 2020	2020	The construction and manipulation of amine-containing architectures is of importance to academic and industrial development and discovery programs. The photochemical single-electron reduction of imine derivatives to generate a-amino radical intermediates has emerged as a powerful umpolung strategy for opening up underexplored routes to such amine motifs. Furthermore, these radicals have been shown to engage in a wide variety of chemistry, including radical-adical coupling, addition to electrophiles, and reductive amination chemistry. The concept has also begun to see application to iminium ion intermediates and the extension to enantiocontrolled C-C bond formation. This Perspective covers recent efforts in this synthetic strategy to simple and complex amine structures alike.									35	0	0	0	9	0	35			2155-5435			WOS:000513099200036		
J	Tang, Can; Shi, Jianjian; Bai, Xiaowan; Hu, Anqi; Xuan, Ningning; Yue, Yawei; Ye, Tong; Liu, Bing; Li, Pengxiang; Zhuang, Peiyuan; Shen, Jianfeng; Liu, Yuanyue; Sun, Zhengzong								CO2 Reduction on Copper's Twin Boundary								ACS CATALYSIS				10	3			2026	2032		10.1021/acscatal.9b03814				FEB 7 2020	2020	Electrocatalysts are evolving toward chemically tunable atomic structures, among which the catalyst engineering from a defect perspective represents one of the mainstream technical genres. However, most defects cannot be purified or their numbers gauged, making them too complex to explore the hidden catalytic mechanism. A twin boundary, with well-defined symmetric structure and high electrocatalytic activity, is an elegant one-dimensional model catalyst in pursuing such studies. Here on polished Cu electrodes, we successfully synthesized a series of copper twin boundaries, whose density ranges from 0 to 10(5) cm(-1). The CH4 turnover frequency on the twin boundary atoms is 3 orders higher than that on the plane atoms, and the local partial current density reaches 1294 mA cm(-2), with an intrinsic Faradaic efficiency of 92%. An intermediate experiment and density functional theory studies confirm the twin boundary's advantage in converting the absorbed CO* into CH4.									17	0	0	0	2	0	17			2155-5435			WOS:000513099200037		
J	Date, Shiori; Hamasaki, Kensei; Sunagawa, Karen; Koyama, Hiroki; Sebe, Chikayoshi; Hiroya, Kou; Shigehisa, Hiroki								Catalytic Direct Cyclization of Alkenyl Thioester								ACS CATALYSIS				10	3			2039	2045		10.1021/acscatal.9b05045				FEB 7 2020	2020	Herein we report a one-step, catalytic, Markovnikov-selective, and scalable method for the synthesis of saturated sulfur heterocycles, which are found in the structures of pharmaceuticals and natural products, from an alkenyl thioester. Unlike a potentially labile alkenyl thiol, an alkenyl thioester is stable and easy to prepare. Powerful catalysis via a cobalt hydride hydrogen atom transfer and radical-polar crossover mechanism enabled simultaneous cyclization and deprotection. The substrate scope was expanded by extensive optimization of the reaction conditions and tuning of the thioester unit. This is a rare instance of thioesters showing nucleophilic behavior. This method was also applicable to alkenyl selenoesters.									11	1	0	0	2	0	12			2155-5435			WOS:000513099200039		
