PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34499148","MVGCN: data integration through multi-view graph convolutional network for predicting links in biomedical bipartite networks","Fu H, Huang F, Liu X, Qiu Y, Zhang W.","Bioinformatics. 2021 Sep 9:btab651. doi: 10.1093/bioinformatics/btab651. Online ahead of print.","Fu H","Bioinformatics","2021","2021/09/09","","","10.1093/bioinformatics/btab651"
"34864918","HDMC: a novel deep learning based framework for removing batch effects in single-cell RNA-seq data","Wang X, Wang J, Zhang H, Huang S, Yin Y.","Bioinformatics. 2021 Dec 4:btab821. doi: 10.1093/bioinformatics/btab821. Online ahead of print.","Wang X","Bioinformatics","2021","2021/12/05","","","10.1093/bioinformatics/btab821"
"34255819","Probabilistic Identification of Bacterial Essential Genes via insertion density using TraDIS Data with Tn5 libraries","Nlebedim VU, Chaudhuri RR, Walters K.","Bioinformatics. 2021 Jul 13;37(23):4343-9. doi: 10.1093/bioinformatics/btab508. Online ahead of print.","Nlebedim VU","Bioinformatics","2021","2021/07/13","PMC8652038","","10.1093/bioinformatics/btab508"
"34718418","CpG Transformer for imputation of single-cell methylomes","De Waele G, Clauwaert J, Menschaert G, Waegeman W.","Bioinformatics. 2021 Oct 28:btab746. doi: 10.1093/bioinformatics/btab746. Online ahead of print.","De Waele G","Bioinformatics","2021","2021/10/31","","","10.1093/bioinformatics/btab746"
"34028547","Interfacing Seurat with the R tidy universe","Mangiola S, Doyle MA, Papenfuss AT.","Bioinformatics. 2021 May 24:btab404. doi: 10.1093/bioinformatics/btab404. Online ahead of print.","Mangiola S","Bioinformatics","2021","2021/05/24","","","10.1093/bioinformatics/btab404"
"33974000","Funm6AViewer: a web server and R package for functional analysis of context-specific m6A RNA methylation","Zhang SY, Zhang SW, Tang Y, Fan XN, Meng J.","Bioinformatics. 2021 May 11:btab362. doi: 10.1093/bioinformatics/btab362. Online ahead of print.","Zhang SY","Bioinformatics","2021","2021/05/11","","","10.1093/bioinformatics/btab362"
"34037691","A combined recall and rank framework with online negative sampling for chinese procedure terminology normalization","Liang M, Xue K, Ye Q, Ruan T.","Bioinformatics. 2021 May 26:btab381. doi: 10.1093/bioinformatics/btab381. Online ahead of print.","Liang M","Bioinformatics","2021","2021/05/26","","","10.1093/bioinformatics/btab381"
"34125875","Methylscaper: an R/shiny app for joint visualization of DNA methylation and nucleosome occupancy in single-molecule and single-cell data","Knight P, Gauthier ML, Pardo CE, Darst RP, Kapadia K, Browder H, Morton E, Riva A, Kladde MP, Bacher R.","Bioinformatics. 2021 Jun 14;37(24):4857-9. doi: 10.1093/bioinformatics/btab438. Online ahead of print.","Knight P","Bioinformatics","2021","2021/06/14","PMC8665741","","10.1093/bioinformatics/btab438"
"34694372","DULoc: quantitatively unmixing protein subcellular location patterns in immunofluorescence images based on deep learning features","Xue MQ, Zhu XL, Wang G, Xu YY.","Bioinformatics. 2021 Oct 25:btab730. doi: 10.1093/bioinformatics/btab730. Online ahead of print.","Xue MQ","Bioinformatics","2021","2021/10/25","","","10.1093/bioinformatics/btab730"
"34096994","A SARS-CoV-2 sequence submission tool for the European Nucleotide Archive","Roncoroni M, Droesbeke B, Eguinoa I, De Ruyck K, D'Anna F, Yusuf D, Grüning B, Backofen R, Coppens F.","Bioinformatics. 2021 Jun 7;37(21):3983-5. doi: 10.1093/bioinformatics/btab421. Online ahead of print.","Roncoroni M","Bioinformatics","2021","2021/06/07","PMC8344586","","10.1093/bioinformatics/btab421"
"33973997","MANIEA: A Microbial Association Network Inference Method Based on Improved Eclat Association Rule Mining Algorithm","Liu M, Ye Y, Jiang J, Yang K.","Bioinformatics. 2021 May 10:btab241. doi: 10.1093/bioinformatics/btab241. Online ahead of print.","Liu M","Bioinformatics","2021","2021/05/11","","","10.1093/bioinformatics/btab241"
"34270699","Ontoclick: a web browser extension to facilitate biomedical knowledge curation","Xu A, Venkateswaran A, Zhou L, Zankl A.","Bioinformatics. 2021 Jul 16:btab520. doi: 10.1093/bioinformatics/btab520. Online ahead of print.","Xu A","Bioinformatics","2021","2021/07/16","","","10.1093/bioinformatics/btab520"
"34554186","Continual Knowledge Infusion into Pre-trained Biomedical Language Models","Jha K, Zhang A.","Bioinformatics. 2021 Sep 23:btab671. doi: 10.1093/bioinformatics/btab671. Online ahead of print.","Jha K","Bioinformatics","2021","2021/09/23","","","10.1093/bioinformatics/btab671"
"34289024","SPOT: a web-tool enabling swift profiling of transcriptomes","Farr EB, Sattler JM, Frischknecht F.","Bioinformatics. 2021 Jul 21:btab541. doi: 10.1093/bioinformatics/btab541. Online ahead of print.","Farr EB","Bioinformatics","2021","2021/07/21","PMC8406885","","10.1093/bioinformatics/btab541"
"33983382","SPOT-1D-Single: Improving the Single-Sequence-Based Prediction of Protein Secondary Structure, Backbone Angles, Solvent Accessibility and Half-Sphere Exposures using a Large Training Set and Ensembled Deep Learning","Singh J, Litfin T, Paliwal K, Singh J, Hanumanthappa AK, Zhou Y.","Bioinformatics. 2021 May 13:btab316. doi: 10.1093/bioinformatics/btab316. Online ahead of print.","Singh J","Bioinformatics","2021","2021/05/13","","","10.1093/bioinformatics/btab316"
"34971364","LipidOne: user-friendly lipidomic data analysis tool for a deeper interpretation in a systems biology scenario","Pellegrino RM, Giulietti M, Alabed HBR, Buratta S, Urbanelli L, Piva F, Emiliani C.","Bioinformatics. 2021 Dec 31:btab867. doi: 10.1093/bioinformatics/btab867. Online ahead of print.","Pellegrino RM","Bioinformatics","2021","2021/12/31","","","10.1093/bioinformatics/btab867"
"34302453","Accurate spliced alignment of long RNA sequencing reads","Sahlin K, Mäkinen V.","Bioinformatics. 2021 Jul 24;37(24):4643-51. doi: 10.1093/bioinformatics/btab540. Online ahead of print.","Sahlin K","Bioinformatics","2021","2021/07/24","PMC8665758","","10.1093/bioinformatics/btab540"
"34613368","COVID-19 knowledge graph from semantic integration of biomedical literature and databases","Chen C, Ross KE, Gavali S, Cowart JE, Wu CH.","Bioinformatics. 2021 Oct 6;37(23):4597-8. doi: 10.1093/bioinformatics/btab694. Online ahead of print.","Chen C","Bioinformatics","2021","2021/10/06","PMC8513397","","10.1093/bioinformatics/btab694"
"34499127","MR-Corr2: a two-sample Mendelian randomization method that accounts for correlated horizontal pleiotropy using correlated instrumental variants","Cheng Q, Qiu T, Chai X, Sun B, Xia Y, Shi X, Liu J.","Bioinformatics. 2021 Sep 9:btab646. doi: 10.1093/bioinformatics/btab646. Online ahead of print.","Cheng Q","Bioinformatics","2021","2021/09/09","","","10.1093/bioinformatics/btab646"
"34009308","DeepChargePredictor: A web server for predicting QM-based atomic charges via state-of-the-art machine-learning algorithms","Wang J, Sun H, Chen J, Jiang D, Wang Z, Wu Z, Chen X, Cao D, Hou T.","Bioinformatics. 2021 May 19:btab389. doi: 10.1093/bioinformatics/btab389. Online ahead of print.","Wang J","Bioinformatics","2021","2021/05/19","","","10.1093/bioinformatics/btab389"
"34180970","MultiDTI: Drug-target interaction prediction based on multi-modal representation learning to bridge the gap between new chemical entities and known heterogeneous network","Zhou D, Xu Z, Li W, Xie X, Peng S.","Bioinformatics. 2021 Jun 28:btab473. doi: 10.1093/bioinformatics/btab473. Online ahead of print.","Zhou D","Bioinformatics","2021","2021/06/28","","","10.1093/bioinformatics/btab473"
"34677586","PMLB v1.0: An open-source dataset collection for benchmarking machine learning methods","Romano JD, Le TT, La Cava W, Gregg JT, Goldberg DJ, Chakraborty P, Ray NL, Himmelstein D, Fu W, Moore JH.","Bioinformatics. 2021 Oct 22:btab727. doi: 10.1093/bioinformatics/btab727. Online ahead of print.","Romano JD","Bioinformatics","2021","2021/10/22","","","10.1093/bioinformatics/btab727"
"34601559","IntelliPy: A GUI for analyzing IntelliCage data","Ruffini N, Müller M, Schmitt U, Gerber S.","Bioinformatics. 2021 Oct 2;37(21):3972-3. doi: 10.1093/bioinformatics/btab682. Online ahead of print.","Ruffini N","Bioinformatics","2021","2021/10/03","PMC8570781","","10.1093/bioinformatics/btab682"
"33970219","NeoFox: annotating neoantigen candidates with neoantigen features","Lang F, Ferreiro PR, Löwer M, Sahin U, Schrörs B.","Bioinformatics. 2021 May 10:btab344. doi: 10.1093/bioinformatics/btab344. Online ahead of print.","Lang F","Bioinformatics","2021","2021/05/10","","","10.1093/bioinformatics/btab344"
"34515778","PredMS: a random Forest model for predicting metabolic stability of drug candidates in human liver microsomes","Ryu JY, Lee JH, Lee BH, Song JS, Ahn S, Oh KS.","Bioinformatics. 2021 Sep 13:btab547. doi: 10.1093/bioinformatics/btab547. Online ahead of print.","Ryu JY","Bioinformatics","2021","2021/09/13","","","10.1093/bioinformatics/btab547"
"34586379","Multiomix: a cloud-based platform to infer cancer genomic and epigenomic events associated with gene expression modulation","Camele G, Menazzi S, Chanfreau H, Marraco A, Hasperué W, Butti MD, Abba MC.","Bioinformatics. 2021 Sep 29:btab678. doi: 10.1093/bioinformatics/btab678. Online ahead of print.","Camele G","Bioinformatics","2021","2021/09/29","","","10.1093/bioinformatics/btab678"
"34643684","BERT-Kcr: Prediction of lysine crotonylation sites by a transfer learning method with pre-trained BERT models","Qiao Y, Zhu X, Gong H.","Bioinformatics. 2021 Oct 13:btab712. doi: 10.1093/bioinformatics/btab712. Online ahead of print.","Qiao Y","Bioinformatics","2021","2021/10/13","","","10.1093/bioinformatics/btab712"
"34623374","FastqCLS: a FASTQ Compressor for Long-read Sequencing via read reordering using a novel scoring model","Lee D, Song G.","Bioinformatics. 2021 Oct 8:btab696. doi: 10.1093/bioinformatics/btab696. Online ahead of print.","Lee D","Bioinformatics","2021","2021/10/08","","","10.1093/bioinformatics/btab696"
"34323948","Learning embedding features based on multi-sense-scaled attention architecture to improve the predictive performance of anticancer peptides","He W, Wang Y, Cui L, Su R, Wei L.","Bioinformatics. 2021 Jul 29:btab560. doi: 10.1093/bioinformatics/btab560. Online ahead of print.","He W","Bioinformatics","2021","2021/07/29","","","10.1093/bioinformatics/btab560"
"33950233","Fundamental gene network rewiring at the second order within and across mammalian systems","Sharma R, Kumar S, Song M.","Bioinformatics. 2021 May 5:btab240. doi: 10.1093/bioinformatics/btab240. Online ahead of print.","Sharma R","Bioinformatics","2021","2021/05/05","","","10.1093/bioinformatics/btab240"
"34244710","UCSC Cell Browser: Visualize Your Single-Cell Data","Speir ML, Bhaduri A, Markov NS, Moreno P, Nowakowski TJ, Papatheodorou I, Pollen AA, Raney BJ, Seninge L, Kent WJ, Haeussler M.","Bioinformatics. 2021 Jul 9;37(23):4578-80. doi: 10.1093/bioinformatics/btab503. Online ahead of print.","Speir ML","Bioinformatics","2021","2021/07/10","PMC8652023","","10.1093/bioinformatics/btab503"
"34788784","Mian: Interactive Web-Based Microbiome Data Table Visualization and Machine Learning Platform","Jin BT, Xu F, Ng RT, Hogg JC.","Bioinformatics. 2021 Nov 12:btab754. doi: 10.1093/bioinformatics/btab754. Online ahead of print.","Jin BT","Bioinformatics","2021","2021/11/17","","","10.1093/bioinformatics/btab754"
"34320178","DTI-Voodoo: machine learning over interaction networks and ontology-based background knowledge predicts drug-target interactions","Hinnerichs T, Hoehndorf R.","Bioinformatics. 2021 Jul 28;37(24):4835-43. doi: 10.1093/bioinformatics/btab548. Online ahead of print.","Hinnerichs T","Bioinformatics","2021","2021/07/28","PMC8665763","","10.1093/bioinformatics/btab548"
"34252967","Comparison of online learning designs during the COVID-19 pandemic within bioinformatics courses in higher education","Abrahamsson S, Dávila López M.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i9-i15. doi: 10.1093/bioinformatics/btab304.","Abrahamsson S","Bioinformatics","2021","2021/07/12","PMC8344934","","10.1093/bioinformatics/btab304"
"34252971","Investigation of REFINED CNN ensemble learning for anti-cancer drug sensitivity prediction","Bazgir O, Ghosh S, Pal R.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i42-i50. doi: 10.1093/bioinformatics/btab336.","Bazgir O","Bioinformatics","2021","2021/07/12","PMC8275339","","10.1093/bioinformatics/btab336"
"34623402","SMILE: Mutual Information Learning for Integration of Single-cell Omics Data","Xu Y, Das P, McCord RP.","Bioinformatics. 2021 Oct 8:btab706. doi: 10.1093/bioinformatics/btab706. Online ahead of print.","Xu Y","Bioinformatics","2021","2021/10/08","","","10.1093/bioinformatics/btab706"
"34146085","Normalization by distributional resampling of high throughput single-cell RNA-sequencing data","Brown J, Ni Z, Mohanty C, Bacher R, Kendziorski C.","Bioinformatics. 2021 Jun 19:btab450. doi: 10.1093/bioinformatics/btab450. Online ahead of print.","Brown J","Bioinformatics","2021","2021/06/19","","","10.1093/bioinformatics/btab450"
"34289025","Organism-Specific training improves performance of linear B-Cell epitope prediction","Ashford J, Reis-Cunha J, Lobo I, Lobo F, Campelo F.","Bioinformatics. 2021 Jul 21;37(24):4826-34. doi: 10.1093/bioinformatics/btab536. Online ahead of print.","Ashford J","Bioinformatics","2021","2021/07/21","PMC8665745","","10.1093/bioinformatics/btab536"
"34874992","SCRIP: an accurate simulator for single-cell RNA sequencing data","Qin F, Luo X, Xiao F, Cai G.","Bioinformatics. 2021 Dec 7:btab824. doi: 10.1093/bioinformatics/btab824. Online ahead of print.","Qin F","Bioinformatics","2021","2021/12/07","","","10.1093/bioinformatics/btab824"
"33974001","scConnect: a method for exploratory analysis of cell-cell communication based on single cell RNA sequencing data","Jakobsson JET, Spjuth O, Lagerström MC.","Bioinformatics. 2021 May 11;37(20):3501-8. doi: 10.1093/bioinformatics/btab245. Online ahead of print.","Jakobsson JET","Bioinformatics","2021","2021/05/11","PMC8545319","","10.1093/bioinformatics/btab245"
"34252966","EnHiC: learning fine-resolution Hi-C contact maps using a generative adversarial framework","Hu Y, Ma W.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i272-i279. doi: 10.1093/bioinformatics/btab272.","Hu Y","Bioinformatics","2021","2021/07/12","PMC8382278","","10.1093/bioinformatics/btab272"
"34042972","cfDNApipe: A comprehensive quality control and analysis pipeline for cell-free DNA high-throughput sequencing data","Zhang W, Wei L, Huang J, Zhong B, Li J, Xu H, He S, Liu Y, Liu J, Lv H, Wang X.","Bioinformatics. 2021 May 27:btab413. doi: 10.1093/bioinformatics/btab413. Online ahead of print.","Zhang W","Bioinformatics","2021","2021/05/27","","","10.1093/bioinformatics/btab413"
"34601555","MungeSumstats: A Bioconductor package for the standardisation and quality control of many GWAS summary statistics","Murphy AE, Schilder BM, Skene NG.","Bioinformatics. 2021 Oct 2;37(23):4593-6. doi: 10.1093/bioinformatics/btab665. Online ahead of print.","Murphy AE","Bioinformatics","2021","2021/10/03","PMC8652100","","10.1093/bioinformatics/btab665"
"34623383","Coral: a web-based visual analysis tool for creating and characterizing cohorts","Adelberger P, Eckelt K, Bauer MJ, Streit M, Haslinger C, Zichner T.","Bioinformatics. 2021 Oct 8:btab695. doi: 10.1093/bioinformatics/btab695. Online ahead of print.","Adelberger P","Bioinformatics","2021","2021/10/08","","","10.1093/bioinformatics/btab695"
"34478501","Deep Subspace Mutual Learning For Cancer Subtypes Prediction","Yang B, Xin TT, Pang SM, Wang M, Wang YJ.","Bioinformatics. 2021 Sep 3:btab625. doi: 10.1093/bioinformatics/btab625. Online ahead of print.","Yang B","Bioinformatics","2021","2021/09/03","","","10.1093/bioinformatics/btab625"
"34398181","Alpha-XIC: a deep neural network for scoring the coelution of peak groups improves peptide identification by data-independent acquisition mass spectrometry","Song J, Yu C.","Bioinformatics. 2021 Aug 16:btab544. doi: 10.1093/bioinformatics/btab544. Online ahead of print.","Song J","Bioinformatics","2021","2021/08/16","","","10.1093/bioinformatics/btab544"
"34954790","HOMELETTE: a unified interface to homology modelling software","Junk P, Kiel C.","Bioinformatics. 2021 Dec 25:btab866. doi: 10.1093/bioinformatics/btab866. Online ahead of print.","Junk P","Bioinformatics","2021","2021/12/26","","","10.1093/bioinformatics/btab866"
"34086847","scAMACE: Model-based approach to the joint analysis of single-cell data on chromatin accessibility, gene expression and methylation","Wangwu J, Sun Z, Lin Z.","Bioinformatics. 2021 Jun 4:btab426. doi: 10.1093/bioinformatics/btab426. Online ahead of print.","Wangwu J","Bioinformatics","2021","2021/06/04","","","10.1093/bioinformatics/btab426"
"34132752","SANS serif: alignment-free, whole-genome based phylogenetic reconstruction","Rempel A, Wittler R.","Bioinformatics. 2021 Jun 16;37(24):4868-70. doi: 10.1093/bioinformatics/btab444. Online ahead of print.","Rempel A","Bioinformatics","2021","2021/06/16","PMC8665756","","10.1093/bioinformatics/btab444"
"34529039","AutoCAT: Automated cancer-associated TCRs discovery from TCR-seq data","Wong C, Li B.","Bioinformatics. 2021 Sep 16:btab661. doi: 10.1093/bioinformatics/btab661. Online ahead of print.","Wong C","Bioinformatics","2021","2021/09/16","","","10.1093/bioinformatics/btab661"
"34245246","Differential network analysis by simultaneously considering changes in gene interactions and gene expression","Tu JJ, Ou-Yang L, Zhu Y, Yan H, Qin H, Zhang XF.","Bioinformatics. 2021 Jul 10:btab502. doi: 10.1093/bioinformatics/btab502. Online ahead of print.","Tu JJ","Bioinformatics","2021","2021/07/10","","","10.1093/bioinformatics/btab502"
"34037690","LevioSAM: Fast lift-over of variant-aware reference alignments","Mun T, Chen NC, Langmead B.","Bioinformatics. 2021 May 25:btab396. doi: 10.1093/bioinformatics/btab396. Online ahead of print.","Mun T","Bioinformatics","2021","2021/05/26","","","10.1093/bioinformatics/btab396"
"34240108","HEMDAG: a family of modular and scalable hierarchical ensemble methods to improve Gene Ontology term prediction","Notaro M, Frasca M, Petrini A, Gliozzo J, Casiraghi E, Robinson PN, Valentini G.","Bioinformatics. 2021 Jul 7:btab485. doi: 10.1093/bioinformatics/btab485. Online ahead of print.","Notaro M","Bioinformatics","2021","2021/07/09","","","10.1093/bioinformatics/btab485"
"33989384","Sparse Allele Vectors and the Savvy Software Suite","LeFaive J, Smith AV, Kang HM, Abecasis G.","Bioinformatics. 2021 May 14:btab378. doi: 10.1093/bioinformatics/btab378. Online ahead of print.","LeFaive J","Bioinformatics","2021","2021/05/14","","","10.1093/bioinformatics/btab378"
"34935870","Benchmarking Table Recognition Performance on Biomedical Literature on Neurological Disorders","Adams T, Namysl M, Kodamullil AT, Behnke S, Jacobs M.","Bioinformatics. 2021 Dec 22:btab843. doi: 10.1093/bioinformatics/btab843. Online ahead of print.","Adams T","Bioinformatics","2021","2021/12/22","","","10.1093/bioinformatics/btab843"
"34643666","Multi-instance learning of graph neural networks for aqueous pKa prediction","Xiong J, Li Z, Wang G, Fu Z, Zhong F, Xu T, Liu X, Huang Z, Liu X, Chen K, Jiang H, Zheng M.","Bioinformatics. 2021 Oct 13:btab714. doi: 10.1093/bioinformatics/btab714. Online ahead of print.","Xiong J","Bioinformatics","2021","2021/10/13","","","10.1093/bioinformatics/btab714"
"34586352","AlphaMap: an open-source python package for the visual annotation of proteomics data with sequence specific knowledge","Voytik E, Bludau I, Willems S, Hansen FM, Brunner AD, Strauss MT, Mann M.","Bioinformatics. 2021 Sep 29:btab674. doi: 10.1093/bioinformatics/btab674. Online ahead of print.","Voytik E","Bioinformatics","2021","2021/09/29","","","10.1093/bioinformatics/btab674"
"33978717","ProteoMill: Efficient network-based functional analysis portal for proteomics data","Rydén M, Englund M, Ali N.","Bioinformatics. 2021 May 12;37(20):3491-3. doi: 10.1093/bioinformatics/btab373. Online ahead of print.","Rydén M","Bioinformatics","2021","2021/05/12","PMC8545334","","10.1093/bioinformatics/btab373"
"34252954","Umibato: estimation of time-varying microbial interaction using continuous-time regression hidden Markov model","Hosoda S, Fukunaga T, Hamada M.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i16-i24. doi: 10.1093/bioinformatics/btab287.","Hosoda S","Bioinformatics","2021","2021/07/12","PMC8275348","","10.1093/bioinformatics/btab287"
"34019069","Autoencoder-based Drug-Target Interaction Prediction by Preserving the Consistency of Chemical Properties and Functions of Drugs","Sun C, Cao Y, Wei JM, Liu J.","Bioinformatics. 2021 May 21:btab384. doi: 10.1093/bioinformatics/btab384. Online ahead of print.","Sun C","Bioinformatics","2021","2021/05/21","","","10.1093/bioinformatics/btab384"
"34623391","New strategies to improve minimap2 alignment accuracy","Li H.","Bioinformatics. 2021 Oct 8;37(23):4572-4. doi: 10.1093/bioinformatics/btab705. Online ahead of print.","Li H","Bioinformatics","2021","2021/10/08","PMC8652018","","10.1093/bioinformatics/btab705"
"34647978","PMCE: efficient inference of expressive models of cancer evolution with high prognostic power","Angaroni F, Chen K, Damiani C, Caravagna G, Graudenzi A, Ramazotti D.","Bioinformatics. 2021 Oct 14:btab717. doi: 10.1093/bioinformatics/btab717. Online ahead of print.","Angaroni F","Bioinformatics","2021","2021/10/14","","","10.1093/bioinformatics/btab717"
"34726732","Population-scale detection of non-reference sequence variants using colored de Bruijn Graphs","Krannich T, White WTJ, Niehus S, Holley G, Halldórsson BV, Kehr B.","Bioinformatics. 2021 Nov 2:btab749. doi: 10.1093/bioinformatics/btab749. Online ahead of print.","Krannich T","Bioinformatics","2021","2021/11/02","","","10.1093/bioinformatics/btab749"
"34245242","A Sequential Niche Multimodal Conformational Sampling Algorithm for Protein Structure Prediction","Xia YH, Peng CX, Zhou XG, Zhang GJ.","Bioinformatics. 2021 Jul 10:btab500. doi: 10.1093/bioinformatics/btab500. Online ahead of print.","Xia YH","Bioinformatics","2021","2021/07/10","","","10.1093/bioinformatics/btab500"
"33978747","DetectIS: a pipeline to rapidly detect exogenous DNA integration sites using DNA or RNA paired-end sequencing data","Grassi L, Harris C, Zhu J, Hardman C, Hatton D.","Bioinformatics. 2021 May 12:btab366. doi: 10.1093/bioinformatics/btab366. Online ahead of print.","Grassi L","Bioinformatics","2021","2021/05/12","","","10.1093/bioinformatics/btab366"
"34908106","InterARTIC: an interactive web application for whole-genome nanopore sequencing analysis of SARS-CoV-2 and other viruses","Ferguson JM, Gamaarachchi H, Nguyen T, Gollon A, Tong S, Aquilina-Reid C, Bowen-James R, Deveson IW.","Bioinformatics. 2021 Dec 15:btab846. doi: 10.1093/bioinformatics/btab846. Online ahead of print.","Ferguson JM","Bioinformatics","2021","2021/12/15","","","10.1093/bioinformatics/btab846"
"34293115","ModPhred: an integrative toolkit for the analysis and storage of nanopore sequencing DNA and RNA modification data","Pryszcz LP, Novoa EM.","Bioinformatics. 2021 Jul 22:btab539. doi: 10.1093/bioinformatics/btab539. Online ahead of print.","Pryszcz LP","Bioinformatics","2021","2021/07/22","","","10.1093/bioinformatics/btab539"
"34252956","Bayesian information sharing enhances detection of regulatory associations in rare cell types","Wu AP, Peng J, Berger B, Cho H.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i349-i357. doi: 10.1093/bioinformatics/btab269.","Wu AP","Bioinformatics","2021","2021/07/12","PMC8275330","","10.1093/bioinformatics/btab269"
"34252924","DIAmeter: matching peptides to data-independent acquisition mass spectrometry data","Lu YY, Bilmes J, Rodriguez-Mias RA, Villén J, Noble WS.","Bioinformatics. 2021 Jul 12;37(Suppl_1):i434-i442. doi: 10.1093/bioinformatics/btab284.","Lu YY","Bioinformatics","2021","2021/07/12","PMC8686675","","10.1093/bioinformatics/btab284"
"34459867","A de novo protein structure prediction by iterative partition sampling, topology adjustment, and residue-level distance deviation optimization","Liu J, Zhao KL, He GX, Wang LJ, Zhou XG, Zhang GJ.","Bioinformatics. 2021 Aug 30:btab620. doi: 10.1093/bioinformatics/btab620. Online ahead of print.","Liu J","Bioinformatics","2021","2021/08/30","","","10.1093/bioinformatics/btab620"
"34255820","On the stability of log-rank test under labeling errors","Galili B, Samohi S, Yakhini Z.","Bioinformatics. 2021 Jul 13;37(23):4451-9. doi: 10.1093/bioinformatics/btab495. Online ahead of print.","Galili B","Bioinformatics","2021","2021/07/13","PMC8652036","","10.1093/bioinformatics/btab495"
"34636837","ImmuCellAI-mouse: a tool for comprehensive prediction of mouse immune cell abundance and immune microenvironment depiction","Miao YR, Xia M, Luo M, Luo T, Yang M, Guo AY.","Bioinformatics. 2021 Oct 12:btab711. doi: 10.1093/bioinformatics/btab711. Online ahead of print.","Miao YR","Bioinformatics","2021","2021/10/12","","","10.1093/bioinformatics/btab711"
"34927666","Identifying cancer pathway dysregulations using differential causal effects","Jablonski KP, Pirkl M, Ćevid D, Bühlmann P, Beerenwinkel N.","Bioinformatics. 2021 Dec 20:btab847. doi: 10.1093/bioinformatics/btab847. Online ahead of print.","Jablonski KP","Bioinformatics","2021","2021/12/20","","","10.1093/bioinformatics/btab847"
"34320631","PhosIDN: an integrated deep neural network for improving protein phosphorylation site prediction by combining sequence and protein-protein interaction information","Yang H, Wang M, Liu X, Zhao XM, Li A.","Bioinformatics. 2021 Jul 28;37(24):4668-76. doi: 10.1093/bioinformatics/btab551. Online ahead of print.","Yang H","Bioinformatics","2021","2021/07/28","PMC8665744","","10.1093/bioinformatics/btab551"
"34289034","Cancer Subtype Identification by Consensus Guided Graph Autoencoders","Liang C, Shang M, Luo J.","Bioinformatics. 2021 Jul 20:btab535. doi: 10.1093/bioinformatics/btab535. Online ahead of print.","Liang C","Bioinformatics","2021","2021/07/21","","","10.1093/bioinformatics/btab535"
"34343267","Mediation analysis for survival data with High-Dimensional mediators","Zhang H, Zheng Y, Hou L, Zheng C, Liu L.","Bioinformatics. 2021 Aug 3;37(21):3815-21. doi: 10.1093/bioinformatics/btab564. Online ahead of print.","Zhang H","Bioinformatics","2021","2021/08/03","PMC8570823","","10.1093/bioinformatics/btab564"
"34043002","Identification of evolutionarily stable functional and immunogenic sites across the SARS-CoV-2 proteome and greater coronavirus family","Wang C, Konecki DM, Marciano DC, Govindarajan H, Williams AM, Wastuwidyaningtyas B, Bourquard T, Katsonis P, Lichtarge O.","Bioinformatics. 2021 May 27:btab406. doi: 10.1093/bioinformatics/btab406. Online ahead of print.","Wang C","Bioinformatics","2021","2021/05/27","PMC8243408","","10.1093/bioinformatics/btab406"
"34244700","2DProts: Database of Family-Wide Protein Secondary Structure Diagrams","Hutařová Vařeková I, Hutař J, Midlik A, Horský V, Hladká E, Svobodová R, Berka K.","Bioinformatics. 2021 Jul 9;37(23):4599-601. doi: 10.1093/bioinformatics/btab505. Online ahead of print.","Hutařová Vařeková I","Bioinformatics","2021","2021/07/10","PMC8652034","","10.1093/bioinformatics/btab505"
"34358286","Sparse least trimmed squares regression with compositional covariates for high dimensional data","Monti GS, Filzmoser P.","Bioinformatics. 2021 Aug 6:btab572. doi: 10.1093/bioinformatics/btab572. Online ahead of print.","Monti GS","Bioinformatics","2021","2021/08/06","","","10.1093/bioinformatics/btab572"
"34473240","DEMETER: Efficient simultaneous curation of genome-scale reconstructions guided by experimental data and refined gene annotations","Heinken A, Magnúsdóttir S, Fleming RMT, Thiele I.","Bioinformatics. 2021 Sep 2;37(21):3974-5. doi: 10.1093/bioinformatics/btab622. Online ahead of print.","Heinken A","Bioinformatics","2021","2021/09/02","PMC8570805","","10.1093/bioinformatics/btab622"
"34668516","AncestralClust: Clustering of Divergent Nucleotide Sequences by Ancestral Sequence Reconstruction using Phylogenetic Trees","Pipes L, Nielsen R.","Bioinformatics. 2021 Oct 20:btab723. doi: 10.1093/bioinformatics/btab723. Online ahead of print.","Pipes L","Bioinformatics","2021","2021/10/20","","","10.1093/bioinformatics/btab723"
"34037702","SimText: A text mining framework for interactive analysis and visualization of similarities among biomedical entities","Macnee M, Pérez-Palma E, Schumacher-Bass S, Dalton J, Leu C, Blankenberg D, Lal D.","Bioinformatics. 2021 May 25:btab365. doi: 10.1093/bioinformatics/btab365. Online ahead of print.","Macnee M","Bioinformatics","2021","2021/05/26","","","10.1093/bioinformatics/btab365"
